video_name,black_count,blonde_count,red_count,white_count,final,category
v_FieldHockeyPenalty_g19_c04,0,0,0,5,white,FieldHockeyPenalty
v_FieldHockeyPenalty_g21_c03,0,1,4,0,red,FieldHockeyPenalty
v_FieldHockeyPenalty_g25_c03,0,0,0,5,white,FieldHockeyPenalty
v_FieldHockeyPenalty_g25_c05,0,0,5,0,red,FieldHockeyPenalty
v_FloorGymnastics_g01_c02,0,2,3,0,red,FloorGymnastics
v_FloorGymnastics_g03_c03,0,2,3,0,red,FloorGymnastics
v_FloorGymnastics_g05_c01,3,2,0,0,black,FloorGymnastics
v_FloorGymnastics_g06_c01,3,1,1,0,black,FloorGymnastics
v_FloorGymnastics_g06_c02,2,2,1,0,black,FloorGymnastics
v_FloorGymnastics_g06_c03,3,2,0,0,black,FloorGymnastics
v_FloorGymnastics_g09_c02,1,2,2,0,blonde,FloorGymnastics
v_FloorGymnastics_g09_c04,0,5,0,0,blonde,FloorGymnastics
v_FloorGymnastics_g09_c07,1,4,0,0,blonde,FloorGymnastics
v_FloorGymnastics_g10_c01,0,1,4,0,red,FloorGymnastics
v_FloorGymnastics_g10_c05,3,2,0,0,black,FloorGymnastics
v_FloorGymnastics_g11_c03,3,2,0,0,black,FloorGymnastics
v_FloorGymnastics_g12_c05,1,1,0,3,white,FloorGymnastics
v_FloorGymnastics_g13_c03,3,2,0,0,black,FloorGymnastics
v_FloorGymnastics_g17_c01,1,4,0,0,blonde,FloorGymnastics
v_FloorGymnastics_g17_c04,1,4,0,0,blonde,FloorGymnastics
v_FloorGymnastics_g17_c06,1,4,0,0,blonde,FloorGymnastics
v_FloorGymnastics_g19_c01,0,2,3,0,red,FloorGymnastics
v_FloorGymnastics_g20_c04,2,2,1,0,black,FloorGymnastics
v_FloorGymnastics_g21_c01,3,2,0,0,black,FloorGymnastics
v_FloorGymnastics_g22_c01,0,2,3,0,red,FloorGymnastics
v_FloorGymnastics_g22_c04,0,2,3,0,red,FloorGymnastics
v_FloorGymnastics_g24_c01,4,1,0,0,black,FloorGymnastics
v_FloorGymnastics_g25_c01,0,3,2,0,blonde,FloorGymnastics
v_FloorGymnastics_g25_c02,0,3,2,0,blonde,FloorGymnastics
v_FrisbeeCatch_g02_c02,0,1,0,4,white,FrisbeeCatch
v_FrisbeeCatch_g03_c03,0,2,3,0,red,FrisbeeCatch
v_FrisbeeCatch_g04_c04,1,3,1,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g05_c01,0,0,3,2,red,FrisbeeCatch
v_FrisbeeCatch_g05_c02,0,0,5,0,red,FrisbeeCatch
v_FrisbeeCatch_g05_c03,0,5,0,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g07_c01,0,5,0,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g07_c03,0,5,0,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g08_c02,0,3,0,2,blonde,FrisbeeCatch
v_FrisbeeCatch_g08_c05,0,3,0,2,blonde,FrisbeeCatch
v_FrisbeeCatch_g09_c02,0,1,3,1,red,FrisbeeCatch
v_FrisbeeCatch_g11_c01,0,3,2,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g11_c04,0,1,1,3,white,FrisbeeCatch
v_FrisbeeCatch_g12_c01,0,3,0,2,blonde,FrisbeeCatch
v_FrisbeeCatch_g12_c02,0,3,0,2,blonde,FrisbeeCatch
v_FrisbeeCatch_g13_c03,2,0,2,1,black,FrisbeeCatch
v_FrisbeeCatch_g13_c04,1,1,1,2,white,FrisbeeCatch
v_FrisbeeCatch_g15_c01,0,0,5,0,red,FrisbeeCatch
v_FrisbeeCatch_g15_c02,0,1,2,2,red,FrisbeeCatch
v_FrisbeeCatch_g16_c06,0,1,0,4,white,FrisbeeCatch
v_FrisbeeCatch_g17_c03,0,2,3,0,red,FrisbeeCatch
v_FrisbeeCatch_g17_c05,0,1,0,4,white,FrisbeeCatch
v_FrisbeeCatch_g19_c02,0,2,0,3,white,FrisbeeCatch
v_FrisbeeCatch_g19_c04,0,0,0,5,white,FrisbeeCatch
v_FrisbeeCatch_g21_c02,0,1,2,2,red,FrisbeeCatch
v_FrisbeeCatch_g21_c04,0,0,3,2,red,FrisbeeCatch
v_FrisbeeCatch_g22_c01,0,0,1,4,white,FrisbeeCatch
v_FrisbeeCatch_g22_c03,1,0,1,3,white,FrisbeeCatch
v_FrisbeeCatch_g24_c01,0,1,1,3,white,FrisbeeCatch
v_FrisbeeCatch_g24_c03,0,0,2,3,white,FrisbeeCatch
v_FrisbeeCatch_g25_c02,1,0,0,4,white,FrisbeeCatch
v_FrisbeeCatch_g25_c04,0,0,0,5,white,FrisbeeCatch
v_FrontCrawl_g01_c02,0,0,5,0,red,FrontCrawl
v_FrontCrawl_g01_c03,0,1,4,0,red,FrontCrawl
v_FrontCrawl_g04_c04,1,2,2,0,blonde,FrontCrawl
v_FrontCrawl_g05_c01,1,0,4,0,red,FrontCrawl
v_FrontCrawl_g05_c02,1,0,4,0,red,FrontCrawl
v_FrontCrawl_g08_c03,0,2,0,3,white,FrontCrawl
v_FrontCrawl_g08_c04,0,1,2,2,red,FrontCrawl
v_FrontCrawl_g08_c05,0,0,3,2,red,FrontCrawl
v_FrontCrawl_g09_c02,0,4,1,0,blonde,FrontCrawl
v_FrontCrawl_g09_c05,0,3,2,0,blonde,FrontCrawl
v_FrontCrawl_g10_c05,0,2,3,0,red,FrontCrawl
v_FrontCrawl_g19_c01,0,3,2,0,blonde,FrontCrawl
v_GolfSwing_g02_c01,5,0,0,0,black,GolfSwing
v_GolfSwing_g04_c01,0,0,1,4,white,GolfSwing
v_GolfSwing_g05_c03,0,4,0,1,blonde,GolfSwing
v_GolfSwing_g05_c04,3,0,1,1,black,GolfSwing
v_GolfSwing_g05_c05,2,0,1,2,black,GolfSwing
v_GolfSwing_g06_c02,0,0,4,1,red,GolfSwing
v_GolfSwing_g06_c04,0,0,0,5,white,GolfSwing
v_GolfSwing_g07_c02,3,0,0,2,black,GolfSwing
v_GolfSwing_g08_c06,1,1,0,3,white,GolfSwing
v_GolfSwing_g09_c01,1,0,1,3,white,GolfSwing
v_GolfSwing_g09_c03,3,0,1,1,black,GolfSwing
v_GolfSwing_g10_c01,0,0,0,5,white,GolfSwing
v_GolfSwing_g10_c02,0,0,5,0,red,GolfSwing
v_GolfSwing_g11_c02,2,1,2,0,black,GolfSwing
v_GolfSwing_g11_c04,0,3,2,0,blonde,GolfSwing
v_GolfSwing_g11_c05,3,0,2,0,black,GolfSwing
v_GolfSwing_g11_c06,0,2,0,3,white,GolfSwing
v_GolfSwing_g12_c02,0,0,1,4,white,GolfSwing
v_GolfSwing_g12_c03,0,4,0,1,blonde,GolfSwing
v_GolfSwing_g12_c04,1,0,4,0,red,GolfSwing
v_GolfSwing_g13_c04,5,0,0,0,black,GolfSwing
v_GolfSwing_g14_c01,2,0,1,2,black,GolfSwing
v_GolfSwing_g15_c01,0,2,2,1,blonde,GolfSwing
v_GolfSwing_g15_c02,0,0,1,4,white,GolfSwing
v_GolfSwing_g15_c04,0,0,5,0,red,GolfSwing
v_GolfSwing_g16_c02,0,0,5,0,red,GolfSwing
v_GolfSwing_g16_c04,0,0,5,0,red,GolfSwing
v_GolfSwing_g17_c01,1,1,0,3,white,GolfSwing
v_GolfSwing_g17_c02,0,3,0,2,blonde,GolfSwing
v_GolfSwing_g17_c03,1,0,0,4,white,GolfSwing
v_GolfSwing_g17_c04,0,3,0,2,blonde,GolfSwing
v_GolfSwing_g17_c07,0,1,4,0,red,GolfSwing
v_GolfSwing_g19_c01,0,0,0,5,white,GolfSwing
v_GolfSwing_g19_c02,1,0,3,1,red,GolfSwing
v_GolfSwing_g20_c05,0,1,1,3,white,GolfSwing
v_GolfSwing_g21_c02,1,0,3,1,red,GolfSwing
v_GolfSwing_g21_c05,2,0,1,2,black,GolfSwing
v_GolfSwing_g22_c05,0,0,5,0,red,GolfSwing
v_GolfSwing_g22_c06,0,0,4,1,red,GolfSwing
v_GolfSwing_g23_c03,0,1,4,0,red,GolfSwing
v_GolfSwing_g23_c04,0,0,1,4,white,GolfSwing
v_GolfSwing_g23_c07,1,1,2,1,red,GolfSwing
v_GolfSwing_g24_c05,1,3,0,1,blonde,GolfSwing
v_GolfSwing_g25_c01,0,0,0,5,white,GolfSwing
v_GolfSwing_g25_c02,0,1,0,4,white,GolfSwing
v_GolfSwing_g25_c06,1,0,1,3,white,GolfSwing
v_Haircut_g01_c03,2,0,0,3,white,Haircut
v_Haircut_g04_c05,0,1,4,0,red,Haircut
v_Haircut_g05_c02,0,5,0,0,blonde,Haircut
v_Haircut_g05_c03,0,5,0,0,blonde,Haircut
v_Haircut_g06_c04,0,4,0,1,blonde,Haircut
v_Haircut_g07_c05,0,0,0,5,white,Haircut
v_Haircut_g07_c06,0,2,0,3,white,Haircut
v_Haircut_g08_c01,1,0,4,0,red,Haircut
v_Haircut_g08_c05,1,0,4,0,red,Haircut
v_Haircut_g08_c06,1,4,0,0,blonde,Haircut
v_Haircut_g12_c03,4,0,0,1,black,Haircut
v_Haircut_g13_c01,3,0,2,0,black,Haircut
v_Haircut_g17_c02,0,0,5,0,red,Haircut
v_Haircut_g17_c04,0,0,5,0,red,Haircut
v_Haircut_g19_c03,2,3,0,0,blonde,Haircut
v_Haircut_g19_c05,1,4,0,0,blonde,Haircut
v_Haircut_g25_c01,3,1,0,1,black,Haircut
v_HammerThrow_g01_c01,1,1,0,3,white,HammerThrow
v_HammerThrow_g01_c06,0,0,5,0,red,HammerThrow
v_HammerThrow_g02_c03,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g02_c04,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g02_c06,1,4,0,0,blonde,HammerThrow
v_HammerThrow_g02_c07,0,1,4,0,red,HammerThrow
v_HammerThrow_g03_c01,0,0,0,5,white,HammerThrow
v_HammerThrow_g04_c01,1,2,0,2,blonde,HammerThrow
v_HammerThrow_g04_c04,1,0,3,1,red,HammerThrow
v_HammerThrow_g04_c05,2,0,3,0,red,HammerThrow
v_HammerThrow_g04_c07,2,0,3,0,red,HammerThrow
v_HammerThrow_g05_c02,0,4,1,0,blonde,HammerThrow
v_HammerThrow_g05_c04,0,3,2,0,blonde,HammerThrow
v_HammerThrow_g06_c01,3,0,2,0,black,HammerThrow
v_HammerThrow_g06_c04,4,0,1,0,black,HammerThrow
v_HammerThrow_g06_c07,4,0,0,1,black,HammerThrow
v_HammerThrow_g09_c02,0,2,1,2,blonde,HammerThrow
v_HammerThrow_g10_c01,0,2,3,0,red,HammerThrow
v_HammerThrow_g10_c03,0,4,0,1,blonde,HammerThrow
v_HammerThrow_g10_c05,1,2,2,0,blonde,HammerThrow
v_HammerThrow_g10_c06,1,3,1,0,blonde,HammerThrow
v_HammerThrow_g11_c04,0,3,2,0,blonde,HammerThrow
v_HammerThrow_g12_c01,1,1,2,1,red,HammerThrow
v_HammerThrow_g12_c02,4,0,0,1,black,HammerThrow
v_HammerThrow_g13_c04,0,4,0,1,blonde,HammerThrow
v_HammerThrow_g14_c01,0,1,0,4,white,HammerThrow
v_HammerThrow_g14_c02,2,1,1,1,black,HammerThrow
v_HammerThrow_g14_c03,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g15_c01,0,0,1,4,white,HammerThrow
v_HammerThrow_g15_c05,1,1,1,2,white,HammerThrow
v_HammerThrow_g16_c02,2,0,3,0,red,HammerThrow
v_HammerThrow_g16_c03,0,0,5,0,red,HammerThrow
v_HammerThrow_g17_c01,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g17_c04,2,0,3,0,red,HammerThrow
v_HammerThrow_g17_c05,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g18_c01,0,4,1,0,blonde,HammerThrow
v_HammerThrow_g18_c02,0,0,5,0,red,HammerThrow
v_HammerThrow_g18_c05,0,0,5,0,red,HammerThrow
v_HammerThrow_g19_c03,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g19_c07,4,0,1,0,black,HammerThrow
v_HammerThrow_g20_c04,0,0,2,3,white,HammerThrow
v_HammerThrow_g21_c03,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g22_c02,1,0,2,2,red,HammerThrow
v_HammerThrow_g22_c03,0,2,2,1,blonde,HammerThrow
v_HammerThrow_g22_c07,0,0,1,4,white,HammerThrow
v_HammerThrow_g23_c06,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g23_c07,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g24_c02,1,0,2,2,red,HammerThrow
v_HammerThrow_g24_c03,1,3,0,1,blonde,HammerThrow
v_HammerThrow_g24_c04,0,0,0,5,white,HammerThrow
v_HammerThrow_g25_c01,3,0,0,2,black,HammerThrow
v_HammerThrow_g25_c02,2,0,3,0,red,HammerThrow
v_HammerThrow_g25_c05,0,1,4,0,red,HammerThrow
v_Hammering_g02_c01,0,2,3,0,red,Hammering
v_Hammering_g02_c03,0,2,3,0,red,Hammering
v_Hammering_g03_c01,4,1,0,0,black,Hammering
v_Hammering_g04_c01,3,0,2,0,black,Hammering
v_Hammering_g05_c03,2,2,1,0,black,Hammering
v_Hammering_g06_c05,4,0,1,0,black,Hammering
v_Hammering_g07_c02,1,0,2,2,red,Hammering
v_Hammering_g07_c03,1,0,0,4,white,Hammering
v_Hammering_g08_c02,1,0,4,0,red,Hammering
v_Hammering_g08_c03,0,0,5,0,red,Hammering
v_Hammering_g09_c05,0,1,4,0,red,Hammering
v_Hammering_g09_c06,0,2,3,0,red,Hammering
v_Hammering_g17_c01,2,0,3,0,red,Hammering
v_Hammering_g17_c07,2,0,3,0,red,Hammering
v_Hammering_g18_c01,0,0,0,5,white,Hammering
v_Hammering_g18_c02,2,0,0,3,white,Hammering
v_Hammering_g18_c06,1,4,0,0,blonde,Hammering
v_Hammering_g19_c02,0,0,2,3,white,Hammering
v_Hammering_g20_c01,2,0,0,3,white,Hammering
v_Hammering_g20_c03,1,0,2,2,red,Hammering
v_Hammering_g21_c01,3,0,1,1,black,Hammering
v_Hammering_g21_c02,2,0,1,2,black,Hammering
v_Hammering_g21_c04,2,0,1,2,black,Hammering
v_Hammering_g24_c02,0,0,1,4,white,Hammering
v_Hammering_g24_c03,0,0,2,3,white,Hammering
v_Hammering_g24_c06,0,0,1,4,white,Hammering
v_Hammering_g25_c03,0,2,3,0,red,Hammering
v_HandstandPushups_g04_c01,3,2,0,0,black,HandstandPushups
v_HandstandPushups_g05_c01,0,2,3,0,red,HandstandPushups
v_HandstandPushups_g14_c04,4,0,1,0,black,HandstandPushups
v_HandstandPushups_g17_c01,1,2,2,0,blonde,HandstandPushups
v_HandstandPushups_g24_c02,0,5,0,0,blonde,HandstandPushups
v_HandstandPushups_g24_c04,0,5,0,0,blonde,HandstandPushups
v_HandstandWalking_g01_c02,2,1,2,0,black,HandstandWalking
v_HandstandWalking_g02_c01,0,0,5,0,red,HandstandWalking
v_HandstandWalking_g02_c04,2,1,2,0,black,HandstandWalking
v_HandstandWalking_g03_c04,4,1,0,0,black,HandstandWalking
v_HandstandWalking_g04_c01,0,4,1,0,blonde,HandstandWalking
v_HandstandWalking_g04_c03,0,5,0,0,blonde,HandstandWalking
v_HandstandWalking_g05_c05,0,1,4,0,red,HandstandWalking
v_HandstandWalking_g05_c06,0,5,0,0,blonde,HandstandWalking
v_HandstandWalking_g05_c07,0,5,0,0,blonde,HandstandWalking
v_HandstandWalking_g06_c01,0,5,0,0,blonde,HandstandWalking
v_HandstandWalking_g07_c01,1,4,0,0,blonde,HandstandWalking
v_HandstandWalking_g07_c02,1,3,0,1,blonde,HandstandWalking
v_HandstandWalking_g08_c01,1,4,0,0,blonde,HandstandWalking
v_HandstandWalking_g09_c01,0,3,2,0,blonde,HandstandWalking
v_HandstandWalking_g12_c01,2,3,0,0,blonde,HandstandWalking
v_HandstandWalking_g12_c04,1,0,4,0,red,HandstandWalking
v_HandstandWalking_g13_c01,2,3,0,0,blonde,HandstandWalking
v_HandstandWalking_g13_c04,2,3,0,0,blonde,HandstandWalking
v_HandstandWalking_g14_c03,5,0,0,0,black,HandstandWalking
v_HandstandWalking_g16_c01,0,0,0,5,white,HandstandWalking
v_HandstandWalking_g16_c02,3,0,0,2,black,HandstandWalking
v_HandstandWalking_g18_c01,1,0,1,3,white,HandstandWalking
v_HandstandWalking_g18_c02,2,0,3,0,red,HandstandWalking
v_HandstandWalking_g18_c04,0,5,0,0,blonde,HandstandWalking
v_HandstandWalking_g18_c06,0,0,0,5,white,HandstandWalking
v_HandstandWalking_g18_c07,0,4,1,0,blonde,HandstandWalking
v_HandstandWalking_g22_c01,2,1,2,0,black,HandstandWalking
v_HandstandWalking_g22_c02,0,0,5,0,red,HandstandWalking
v_HandstandWalking_g24_c01,0,0,5,0,red,HandstandWalking
v_HandstandWalking_g24_c03,0,1,4,0,red,HandstandWalking
v_HandstandWalking_g24_c06,0,2,3,0,red,HandstandWalking
v_HandstandWalking_g25_c01,1,0,0,4,white,HandstandWalking
v_HandstandWalking_g25_c03,1,0,4,0,red,HandstandWalking
v_HeadMassage_g01_c01,0,2,3,0,red,HeadMassage
v_HeadMassage_g01_c04,1,3,1,0,blonde,HeadMassage
v_HeadMassage_g01_c05,1,1,3,0,red,HeadMassage
v_HeadMassage_g02_c01,1,0,0,4,white,HeadMassage
v_HeadMassage_g02_c05,1,0,0,4,white,HeadMassage
v_HeadMassage_g02_c06,1,0,3,1,red,HeadMassage
v_HeadMassage_g02_c07,1,0,3,1,red,HeadMassage
v_HeadMassage_g03_c02,1,0,3,1,red,HeadMassage
v_HeadMassage_g03_c03,1,0,1,3,white,HeadMassage
v_HeadMassage_g03_c05,0,1,1,3,white,HeadMassage
v_HeadMassage_g05_c03,3,0,2,0,black,HeadMassage
v_HeadMassage_g05_c05,0,3,2,0,blonde,HeadMassage
v_HeadMassage_g07_c03,2,2,0,1,black,HeadMassage
v_HeadMassage_g07_c05,2,0,0,3,white,HeadMassage
v_HeadMassage_g08_c01,0,2,2,1,blonde,HeadMassage
v_HeadMassage_g08_c02,2,0,2,1,black,HeadMassage
v_HeadMassage_g08_c07,1,1,3,0,red,HeadMassage
v_HeadMassage_g13_c01,2,3,0,0,blonde,HeadMassage
v_HeadMassage_g14_c03,2,1,1,1,black,HeadMassage
v_HeadMassage_g14_c04,2,2,1,0,black,HeadMassage
v_HeadMassage_g14_c05,4,1,0,0,black,HeadMassage
v_HeadMassage_g17_c01,1,0,3,1,red,HeadMassage
v_HeadMassage_g22_c02,1,0,0,4,white,HeadMassage
v_HeadMassage_g22_c07,0,0,2,3,white,HeadMassage
v_HeadMassage_g23_c02,1,0,0,4,white,HeadMassage
v_HighJump_g01_c04,1,2,2,0,blonde,HighJump
v_HighJump_g02_c04,2,3,0,0,blonde,HighJump
v_HighJump_g02_c05,0,3,0,2,blonde,HighJump
v_HighJump_g02_c06,1,2,0,2,blonde,HighJump
v_HighJump_g03_c02,0,2,3,0,red,HighJump
v_HighJump_g03_c03,3,1,1,0,black,HighJump
v_HighJump_g04_c05,3,0,0,2,black,HighJump
v_HighJump_g04_c06,3,2,0,0,black,HighJump
v_HighJump_g05_c03,1,1,1,2,white,HighJump
v_HighJump_g05_c04,0,1,3,1,red,HighJump
v_HighJump_g05_c05,2,2,1,0,black,HighJump
v_HighJump_g06_c02,0,4,1,0,blonde,HighJump
v_HighJump_g06_c04,0,5,0,0,blonde,HighJump
v_HighJump_g07_c03,3,2,0,0,black,HighJump
v_HighJump_g08_c04,2,0,0,3,white,HighJump
v_HighJump_g08_c05,2,0,0,3,white,HighJump
v_HighJump_g09_c01,1,0,2,2,red,HighJump
v_HighJump_g09_c04,1,1,2,1,red,HighJump
v_HighJump_g10_c02,1,4,0,0,blonde,HighJump
v_HighJump_g10_c03,1,3,0,1,blonde,HighJump
v_HighJump_g11_c01,1,2,2,0,blonde,HighJump
v_HighJump_g11_c03,2,3,0,0,blonde,HighJump
v_HighJump_g11_c07,0,3,2,0,blonde,HighJump
v_HighJump_g13_c05,0,1,1,3,white,HighJump
v_HighJump_g14_c04,2,2,1,0,black,HighJump
v_HighJump_g15_c01,2,2,0,1,black,HighJump
v_HighJump_g16_c01,0,4,1,0,blonde,HighJump
v_HighJump_g16_c04,1,3,0,1,blonde,HighJump
v_HighJump_g17_c01,1,4,0,0,blonde,HighJump
v_HighJump_g19_c01,0,2,3,0,red,HighJump
v_HighJump_g19_c03,0,5,0,0,blonde,HighJump
v_HighJump_g19_c05,0,4,1,0,blonde,HighJump
v_HighJump_g20_c03,0,0,5,0,red,HighJump
v_HighJump_g20_c04,0,2,0,3,white,HighJump
v_HighJump_g20_c05,1,1,3,0,red,HighJump
v_HighJump_g22_c03,2,0,3,0,red,HighJump
v_HighJump_g23_c01,0,4,1,0,blonde,HighJump
v_HighJump_g23_c02,2,1,2,0,black,HighJump
v_HighJump_g23_c04,0,2,2,1,blonde,HighJump
v_HighJump_g24_c02,0,2,3,0,red,HighJump
v_HighJump_g24_c04,0,2,3,0,red,HighJump
v_HighJump_g25_c01,0,2,3,0,red,HighJump
v_HorseRace_g04_c02,0,5,0,0,blonde,HorseRace
v_HorseRace_g06_c03,0,0,0,5,white,HorseRace
v_HorseRace_g06_c04,0,3,1,1,blonde,HorseRace
v_HorseRace_g06_c06,0,0,0,5,white,HorseRace
v_HorseRace_g07_c04,0,1,2,2,red,HorseRace
v_HorseRace_g09_c04,0,1,1,3,white,HorseRace
v_HorseRace_g10_c03,0,0,3,2,red,HorseRace
v_HorseRace_g11_c01,0,1,3,1,red,HorseRace
v_HorseRace_g11_c07,0,3,0,2,blonde,HorseRace
v_HorseRace_g13_c01,4,0,0,1,black,HorseRace
v_HorseRace_g13_c02,5,0,0,0,black,HorseRace
v_HorseRace_g18_c01,0,4,0,1,blonde,HorseRace
v_HorseRace_g18_c05,0,1,2,2,red,HorseRace
v_HorseRace_g18_c06,0,3,0,2,blonde,HorseRace
v_HorseRace_g20_c05,0,3,0,2,blonde,HorseRace
v_HorseRace_g21_c05,0,0,5,0,red,HorseRace
v_HorseRace_g23_c01,0,0,1,4,white,HorseRace
v_HorseRace_g23_c03,0,0,0,5,white,HorseRace
v_HorseRiding_g02_c01,5,0,0,0,black,HorseRiding
v_HorseRiding_g02_c04,0,3,2,0,blonde,HorseRiding
v_HorseRiding_g02_c07,2,1,2,0,black,HorseRiding
v_HorseRiding_g03_c01,0,3,2,0,blonde,HorseRiding
v_HorseRiding_g04_c01,0,1,1,3,white,HorseRiding
v_HorseRiding_g04_c02,0,0,0,5,white,HorseRiding
v_HorseRiding_g04_c03,0,0,0,5,white,HorseRiding
v_HorseRiding_g04_c04,1,0,3,1,red,HorseRiding
v_HorseRiding_g05_c01,0,3,0,2,blonde,HorseRiding
v_HorseRiding_g05_c06,3,0,2,0,black,HorseRiding
v_HorseRiding_g05_c07,1,0,4,0,red,HorseRiding
v_HorseRiding_g06_c01,0,0,5,0,red,HorseRiding
v_HorseRiding_g06_c03,0,0,5,0,red,HorseRiding
v_HorseRiding_g06_c04,2,0,3,0,red,HorseRiding
v_HorseRiding_g06_c07,2,0,0,3,white,HorseRiding
v_HorseRiding_g08_c03,2,0,1,2,black,HorseRiding
v_HorseRiding_g08_c06,1,2,2,0,blonde,HorseRiding
v_HorseRiding_g09_c03,5,0,0,0,black,HorseRiding
v_HorseRiding_g09_c04,1,2,1,1,blonde,HorseRiding
v_HorseRiding_g10_c01,0,1,0,4,white,HorseRiding
v_HorseRiding_g10_c06,3,0,0,2,black,HorseRiding
v_HorseRiding_g10_c07,0,4,1,0,blonde,HorseRiding
v_HorseRiding_g11_c01,0,3,1,1,blonde,HorseRiding
v_HorseRiding_g11_c02,0,4,1,0,blonde,HorseRiding
v_HorseRiding_g14_c03,0,1,3,1,red,HorseRiding
v_HorseRiding_g14_c06,1,1,2,1,red,HorseRiding
v_HorseRiding_g14_c07,0,2,3,0,red,HorseRiding
v_HorseRiding_g15_c01,0,0,3,2,red,HorseRiding
v_HorseRiding_g15_c02,0,0,3,2,red,HorseRiding
v_HorseRiding_g16_c02,1,2,0,2,blonde,HorseRiding
v_HorseRiding_g16_c05,0,0,3,2,red,HorseRiding
v_HorseRiding_g18_c02,2,0,0,3,white,HorseRiding
v_HorseRiding_g18_c06,0,0,1,4,white,HorseRiding
v_HorseRiding_g19_c03,3,0,0,2,black,HorseRiding
v_HorseRiding_g21_c01,3,0,0,2,black,HorseRiding
v_HorseRiding_g21_c02,5,0,0,0,black,HorseRiding
v_HorseRiding_g21_c03,0,0,1,4,white,HorseRiding
v_HorseRiding_g22_c04,0,0,4,1,red,HorseRiding
v_HorseRiding_g23_c02,1,0,1,3,white,HorseRiding
v_HorseRiding_g23_c05,0,0,0,5,white,HorseRiding
v_HorseRiding_g23_c06,5,0,0,0,black,HorseRiding
v_HorseRiding_g24_c01,5,0,0,0,black,HorseRiding
v_HorseRiding_g24_c03,4,0,0,1,black,HorseRiding
v_HorseRiding_g24_c07,0,0,5,0,red,HorseRiding
v_HulaHoop_g01_c04,1,0,4,0,red,HulaHoop
v_HulaHoop_g05_c01,0,0,5,0,red,HulaHoop
v_HulaHoop_g06_c03,1,0,4,0,red,HulaHoop
v_HulaHoop_g06_c04,2,0,0,3,white,HulaHoop
v_HulaHoop_g07_c05,1,0,0,4,white,HulaHoop
v_HulaHoop_g08_c01,2,0,3,0,red,HulaHoop
v_HulaHoop_g08_c05,0,5,0,0,blonde,HulaHoop
v_HulaHoop_g11_c01,2,0,3,0,red,HulaHoop
v_HulaHoop_g15_c03,0,3,2,0,blonde,HulaHoop
v_HulaHoop_g15_c05,2,0,3,0,red,HulaHoop
v_HulaHoop_g16_c02,2,0,3,0,red,HulaHoop
v_HulaHoop_g16_c04,0,0,5,0,red,HulaHoop
v_HulaHoop_g16_c05,1,1,3,0,red,HulaHoop
v_HulaHoop_g18_c02,0,1,1,3,white,HulaHoop
v_HulaHoop_g20_c06,1,0,2,2,red,HulaHoop
v_HulaHoop_g24_c03,0,4,0,1,blonde,HulaHoop
v_HulaHoop_g24_c04,0,1,2,2,red,HulaHoop
v_HulaHoop_g25_c01,2,3,0,0,blonde,HulaHoop
v_IceDancing_g01_c03,3,2,0,0,black,IceDancing
v_IceDancing_g01_c04,3,2,0,0,black,IceDancing
v_IceDancing_g01_c06,3,2,0,0,black,IceDancing
v_IceDancing_g03_c03,4,1,0,0,black,IceDancing
v_IceDancing_g04_c02,2,0,3,0,red,IceDancing
v_IceDancing_g06_c05,1,1,3,0,red,IceDancing
v_IceDancing_g09_c01,1,3,0,1,blonde,IceDancing
v_IceDancing_g09_c03,1,3,1,0,blonde,IceDancing
v_IceDancing_g10_c05,3,2,0,0,black,IceDancing
v_IceDancing_g10_c07,3,2,0,0,black,IceDancing
v_IceDancing_g11_c02,0,2,3,0,red,IceDancing
v_IceDancing_g12_c03,2,1,2,0,black,IceDancing
v_IceDancing_g13_c01,1,2,2,0,blonde,IceDancing
v_IceDancing_g13_c02,0,2,2,1,blonde,IceDancing
v_IceDancing_g16_c01,2,0,0,3,white,IceDancing
v_IceDancing_g18_c04,3,2,0,0,black,IceDancing
v_IceDancing_g20_c01,1,3,0,1,blonde,IceDancing
v_IceDancing_g20_c03,1,3,0,1,blonde,IceDancing
v_IceDancing_g20_c06,0,5,0,0,blonde,IceDancing
v_IceDancing_g21_c04,0,2,3,0,red,IceDancing
v_IceDancing_g21_c05,4,1,0,0,black,IceDancing
v_JavelinThrow_g01_c02,1,0,4,0,red,JavelinThrow
v_JavelinThrow_g01_c04,1,0,3,1,red,JavelinThrow
v_JavelinThrow_g02_c03,0,0,3,2,red,JavelinThrow
v_JavelinThrow_g02_c04,0,0,2,3,white,JavelinThrow
v_JavelinThrow_g03_c02,1,1,3,0,red,JavelinThrow
