video_name,kid_count,young_count,old_count,final,category
v_HorseRiding_g01_c01,1,4,0,young,HorseRiding
v_HorseRiding_g01_c06,0,5,0,young,HorseRiding
v_HorseRiding_g01_c07,1,4,0,young,HorseRiding
v_HorseRiding_g03_c01,2,3,0,young,HorseRiding
v_HorseRiding_g04_c05,1,4,0,young,HorseRiding
v_HorseRiding_g04_c07,2,3,0,young,HorseRiding
v_HorseRiding_g05_c04,2,3,0,young,HorseRiding
v_HorseRiding_g05_c05,1,3,1,young,HorseRiding
v_HorseRiding_g05_c07,2,3,0,young,HorseRiding
v_HorseRiding_g06_c03,2,3,0,young,HorseRiding
v_HorseRiding_g06_c05,1,4,0,young,HorseRiding
v_HorseRiding_g06_c07,2,3,0,young,HorseRiding
v_HorseRiding_g07_c01,2,3,0,young,HorseRiding
v_HorseRiding_g07_c03,1,4,0,young,HorseRiding
v_HorseRiding_g07_c07,2,3,0,young,HorseRiding
v_HorseRiding_g09_c05,1,0,4,old,HorseRiding
v_HorseRiding_g09_c06,2,3,0,young,HorseRiding
v_HorseRiding_g10_c03,1,4,0,young,HorseRiding
v_HorseRiding_g10_c04,2,3,0,young,HorseRiding
v_HorseRiding_g11_c07,1,3,1,young,HorseRiding
v_HorseRiding_g12_c01,0,4,1,young,HorseRiding
v_HorseRiding_g12_c07,1,1,3,old,HorseRiding
v_HorseRiding_g13_c01,0,1,4,old,HorseRiding
v_HorseRiding_g13_c02,3,2,0,kid,HorseRiding
v_HorseRiding_g15_c05,2,0,3,old,HorseRiding
v_HorseRiding_g17_c03,3,2,0,kid,HorseRiding
v_HorseRiding_g18_c01,3,2,0,kid,HorseRiding
v_HorseRiding_g18_c02,4,1,0,kid,HorseRiding
v_HorseRiding_g18_c03,1,2,2,uncertain,HorseRiding
v_HorseRiding_g19_c03,1,3,1,young,HorseRiding
v_HorseRiding_g19_c04,2,2,1,uncertain,HorseRiding
v_HorseRiding_g20_c05,2,3,0,young,HorseRiding
v_HorseRiding_g21_c04,2,2,1,uncertain,HorseRiding
v_HorseRiding_g22_c02,2,3,0,young,HorseRiding
v_HorseRiding_g23_c04,1,2,2,uncertain,HorseRiding
v_HorseRiding_g23_c05,2,1,2,uncertain,HorseRiding
v_HorseRiding_g24_c01,5,0,0,kid,HorseRiding
v_HorseRiding_g24_c03,4,0,1,kid,HorseRiding
v_HorseRiding_g24_c06,0,3,2,young,HorseRiding
v_HorseRiding_g25_c01,2,1,2,uncertain,HorseRiding
v_HulaHoop_g03_c03,1,4,0,young,HulaHoop
v_HulaHoop_g03_c05,0,5,0,young,HulaHoop
v_HulaHoop_g04_c01,2,1,2,uncertain,HulaHoop
v_HulaHoop_g04_c03,2,0,3,old,HulaHoop
v_HulaHoop_g04_c04,2,1,2,uncertain,HulaHoop
v_HulaHoop_g05_c01,3,2,0,kid,HulaHoop
v_HulaHoop_g06_c02,2,3,0,young,HulaHoop
v_HulaHoop_g06_c04,0,5,0,young,HulaHoop
v_HulaHoop_g09_c01,5,0,0,kid,HulaHoop
v_HulaHoop_g15_c01,5,0,0,kid,HulaHoop
v_HulaHoop_g15_c05,5,0,0,kid,HulaHoop
v_HulaHoop_g16_c03,2,3,0,young,HulaHoop
v_HulaHoop_g17_c04,0,2,3,old,HulaHoop
v_HulaHoop_g17_c05,0,2,3,old,HulaHoop
v_HulaHoop_g21_c04,3,2,0,kid,HulaHoop
v_HulaHoop_g22_c01,1,0,4,old,HulaHoop
v_HulaHoop_g22_c03,2,2,1,uncertain,HulaHoop
v_HulaHoop_g25_c03,3,1,1,kid,HulaHoop
v_IceDancing_g01_c01,4,1,0,kid,IceDancing
v_IceDancing_g01_c04,3,1,1,kid,IceDancing
v_IceDancing_g02_c07,3,2,0,kid,IceDancing
v_IceDancing_g03_c02,2,3,0,young,IceDancing
v_IceDancing_g03_c04,1,3,1,young,IceDancing
v_IceDancing_g04_c02,1,2,2,uncertain,IceDancing
v_IceDancing_g05_c02,2,3,0,young,IceDancing
v_IceDancing_g06_c06,1,4,0,young,IceDancing
v_IceDancing_g08_c06,3,2,0,kid,IceDancing
v_IceDancing_g08_c07,2,2,1,uncertain,IceDancing
v_IceDancing_g09_c03,1,4,0,young,IceDancing
v_IceDancing_g09_c04,2,3,0,young,IceDancing
v_IceDancing_g09_c05,2,3,0,young,IceDancing
v_IceDancing_g10_c02,3,2,0,kid,IceDancing
v_IceDancing_g10_c03,4,0,1,kid,IceDancing
v_IceDancing_g10_c05,4,1,0,kid,IceDancing
v_IceDancing_g11_c04,2,0,3,old,IceDancing
v_IceDancing_g12_c01,2,2,1,uncertain,IceDancing
v_IceDancing_g12_c05,2,1,2,uncertain,IceDancing
v_IceDancing_g12_c07,1,3,1,young,IceDancing
v_IceDancing_g14_c06,1,1,3,old,IceDancing
v_IceDancing_g15_c01,2,3,0,young,IceDancing
v_IceDancing_g16_c01,1,3,1,young,IceDancing
v_IceDancing_g16_c03,2,0,3,old,IceDancing
v_IceDancing_g16_c04,2,2,1,uncertain,IceDancing
v_IceDancing_g17_c01,5,0,0,kid,IceDancing
v_IceDancing_g17_c05,4,1,0,kid,IceDancing
v_IceDancing_g18_c02,2,2,1,uncertain,IceDancing
v_IceDancing_g19_c02,2,1,2,uncertain,IceDancing
v_IceDancing_g19_c06,0,0,5,old,IceDancing
v_IceDancing_g20_c01,1,4,0,young,IceDancing
v_IceDancing_g20_c05,2,3,0,young,IceDancing
v_IceDancing_g20_c06,2,3,0,young,IceDancing
v_IceDancing_g22_c01,1,4,0,young,IceDancing
v_IceDancing_g22_c06,2,3,0,young,IceDancing
v_IceDancing_g23_c01,2,3,0,young,IceDancing
v_IceDancing_g23_c05,2,3,0,young,IceDancing
v_IceDancing_g24_c05,1,4,0,young,IceDancing
v_IceDancing_g25_c01,3,2,0,kid,IceDancing
v_IceDancing_g25_c02,3,2,0,kid,IceDancing
v_IceDancing_g25_c05,2,1,2,uncertain,IceDancing
v_IceDancing_g25_c07,2,2,1,uncertain,IceDancing
v_JavelinThrow_g01_c01,0,5,0,young,JavelinThrow
v_JavelinThrow_g01_c02,1,4,0,young,JavelinThrow
v_JavelinThrow_g02_c01,1,4,0,young,JavelinThrow
v_JavelinThrow_g02_c02,1,4,0,young,JavelinThrow
v_JavelinThrow_g03_c02,2,3,0,young,JavelinThrow
v_JavelinThrow_g06_c02,2,3,0,young,JavelinThrow
v_JavelinThrow_g06_c04,2,3,0,young,JavelinThrow
v_JavelinThrow_g07_c03,2,1,2,uncertain,JavelinThrow
v_JavelinThrow_g09_c01,2,1,2,uncertain,JavelinThrow
v_JavelinThrow_g10_c01,0,2,3,old,JavelinThrow
v_JavelinThrow_g10_c02,0,5,0,young,JavelinThrow
v_JavelinThrow_g12_c01,0,5,0,young,JavelinThrow
v_JavelinThrow_g13_c03,0,4,1,young,JavelinThrow
v_JavelinThrow_g16_c01,5,0,0,kid,JavelinThrow
v_JavelinThrow_g16_c02,3,2,0,kid,JavelinThrow
v_JavelinThrow_g16_c06,2,2,1,uncertain,JavelinThrow
v_JavelinThrow_g17_c04,1,4,0,young,JavelinThrow
v_JavelinThrow_g20_c01,0,5,0,young,JavelinThrow
v_JavelinThrow_g20_c02,2,0,3,old,JavelinThrow
v_JavelinThrow_g21_c02,2,3,0,young,JavelinThrow
v_JavelinThrow_g21_c04,2,3,0,young,JavelinThrow
v_JavelinThrow_g22_c03,2,0,3,old,JavelinThrow
v_JavelinThrow_g22_c04,2,1,2,uncertain,JavelinThrow
v_JavelinThrow_g23_c05,2,3,0,young,JavelinThrow
v_JavelinThrow_g25_c03,2,3,0,young,JavelinThrow
v_JavelinThrow_g25_c04,1,4,0,young,JavelinThrow
v_JugglingBalls_g01_c04,3,2,0,kid,JugglingBalls
v_JugglingBalls_g09_c02,1,2,2,uncertain,JugglingBalls
v_JugglingBalls_g09_c04,0,2,3,old,JugglingBalls
v_JugglingBalls_g17_c04,3,2,0,kid,JugglingBalls
v_JugglingBalls_g22_c01,0,2,3,old,JugglingBalls
v_JugglingBalls_g22_c04,0,2,3,old,JugglingBalls
v_JugglingBalls_g25_c01,1,2,2,uncertain,JugglingBalls
v_JumpRope_g01_c04,3,2,0,kid,JumpRope
v_JumpRope_g02_c07,3,2,0,kid,JumpRope
v_JumpRope_g04_c04,2,2,1,uncertain,JumpRope
v_JumpRope_g04_c05,0,4,1,young,JumpRope
v_JumpRope_g04_c06,3,0,2,kid,JumpRope
v_JumpRope_g04_c07,1,4,0,young,JumpRope
v_JumpRope_g06_c05,0,1,4,old,JumpRope
v_JumpRope_g08_c07,3,0,2,kid,JumpRope
v_JumpRope_g09_c04,0,2,3,old,JumpRope
v_JumpRope_g10_c01,1,4,0,young,JumpRope
v_JumpRope_g10_c04,2,3,0,young,JumpRope
v_JumpRope_g11_c02,4,1,0,kid,JumpRope
v_JumpRope_g11_c03,5,0,0,kid,JumpRope
v_JumpRope_g11_c05,3,2,0,kid,JumpRope
v_JumpRope_g14_c03,1,2,2,uncertain,JumpRope
v_JumpRope_g15_c01,2,1,2,uncertain,JumpRope
v_JumpRope_g15_c02,3,0,2,kid,JumpRope
v_JumpRope_g15_c05,5,0,0,kid,JumpRope
v_JumpRope_g16_c01,1,3,1,young,JumpRope
v_JumpRope_g16_c04,0,3,2,young,JumpRope
v_JumpRope_g16_c07,0,3,2,young,JumpRope
v_JumpRope_g18_c01,2,3,0,young,JumpRope
v_JumpRope_g18_c05,2,1,2,uncertain,JumpRope
v_JumpRope_g20_c06,3,1,1,kid,JumpRope
v_JumpRope_g23_c05,2,2,1,uncertain,JumpRope
v_JumpingJack_g01_c04,0,3,2,young,JumpingJack
v_JumpingJack_g01_c05,0,3,2,young,JumpingJack
v_JumpingJack_g04_c02,0,3,2,young,JumpingJack
v_JumpingJack_g05_c06,0,0,5,old,JumpingJack
v_JumpingJack_g06_c01,1,4,0,young,JumpingJack
v_JumpingJack_g06_c02,1,4,0,young,JumpingJack
v_JumpingJack_g06_c03,1,0,4,old,JumpingJack
v_JumpingJack_g06_c06,1,4,0,young,JumpingJack
v_JumpingJack_g08_c01,2,3,0,young,JumpingJack
v_JumpingJack_g08_c02,1,0,4,old,JumpingJack
v_JumpingJack_g09_c07,3,2,0,kid,JumpingJack
v_JumpingJack_g12_c01,2,0,3,old,JumpingJack
v_JumpingJack_g12_c03,2,0,3,old,JumpingJack
v_JumpingJack_g13_c01,5,0,0,kid,JumpingJack
v_JumpingJack_g13_c02,0,3,2,young,JumpingJack
v_JumpingJack_g13_c04,1,2,2,uncertain,JumpingJack
v_JumpingJack_g15_c04,1,2,2,uncertain,JumpingJack
v_JumpingJack_g16_c04,2,2,1,uncertain,JumpingJack
v_JumpingJack_g17_c01,2,3,0,young,JumpingJack
v_JumpingJack_g17_c02,0,4,1,young,JumpingJack
v_JumpingJack_g19_c05,4,1,0,kid,JumpingJack
v_JumpingJack_g19_c06,5,0,0,kid,JumpingJack
v_JumpingJack_g19_c07,2,2,1,uncertain,JumpingJack
v_JumpingJack_g21_c03,0,4,1,young,JumpingJack
v_JumpingJack_g22_c01,1,3,1,young,JumpingJack
v_JumpingJack_g22_c02,2,3,0,young,JumpingJack
v_JumpingJack_g23_c02,1,4,0,young,JumpingJack
v_JumpingJack_g23_c03,2,3,0,young,JumpingJack
v_Kayaking_g01_c01,0,3,2,young,Kayaking
v_Kayaking_g01_c03,0,4,1,young,Kayaking
v_Kayaking_g01_c06,0,3,2,young,Kayaking
v_Kayaking_g03_c03,3,2,0,kid,Kayaking
v_Kayaking_g04_c01,2,2,1,uncertain,Kayaking
v_Kayaking_g05_c01,0,5,0,young,Kayaking
v_Kayaking_g05_c04,0,5,0,young,Kayaking
v_Kayaking_g06_c03,0,2,3,old,Kayaking
v_Kayaking_g06_c04,1,0,4,old,Kayaking
v_Kayaking_g06_c06,2,2,1,uncertain,Kayaking
v_Kayaking_g06_c07,2,2,1,uncertain,Kayaking
v_Kayaking_g07_c01,4,1,0,kid,Kayaking
v_Kayaking_g08_c03,1,1,3,old,Kayaking
v_Kayaking_g08_c04,1,2,2,uncertain,Kayaking
v_Kayaking_g08_c06,3,1,1,kid,Kayaking
v_Kayaking_g09_c04,3,1,1,kid,Kayaking
v_Kayaking_g09_c06,3,2,0,kid,Kayaking
v_Kayaking_g10_c03,2,2,1,uncertain,Kayaking
v_Kayaking_g11_c01,4,1,0,kid,Kayaking
v_Kayaking_g11_c05,1,2,2,uncertain,Kayaking
v_Kayaking_g11_c07,3,2,0,kid,Kayaking
v_Kayaking_g12_c02,0,4,1,young,Kayaking
v_Kayaking_g12_c04,2,1,2,uncertain,Kayaking
v_Kayaking_g13_c01,1,4,0,young,Kayaking
v_Kayaking_g13_c04,1,1,3,old,Kayaking
v_Kayaking_g15_c03,2,3,0,young,Kayaking
v_Kayaking_g15_c07,2,3,0,young,Kayaking
v_Kayaking_g16_c05,4,0,1,kid,Kayaking
v_Kayaking_g16_c06,4,1,0,kid,Kayaking
v_Kayaking_g17_c04,0,3,2,young,Kayaking
v_Kayaking_g17_c05,0,3,2,young,Kayaking
v_Kayaking_g20_c01,0,1,4,old,Kayaking
v_Kayaking_g20_c02,1,0,4,old,Kayaking
v_Kayaking_g20_c06,1,1,3,old,Kayaking
v_Kayaking_g21_c06,1,4,0,young,Kayaking
v_Kayaking_g23_c01,4,0,1,kid,Kayaking
v_Kayaking_g23_c03,3,1,1,kid,Kayaking
v_Kayaking_g24_c04,2,2,1,uncertain,Kayaking
v_Kayaking_g25_c01,3,1,1,kid,Kayaking
v_Knitting_g01_c01,0,3,2,young,Knitting
v_Knitting_g01_c02,4,1,0,kid,Knitting
v_Knitting_g03_c03,1,2,2,uncertain,Knitting
v_Knitting_g06_c04,3,1,1,kid,Knitting
v_Knitting_g07_c03,3,1,1,kid,Knitting
v_Knitting_g07_c04,2,1,2,uncertain,Knitting
v_Knitting_g09_c01,4,1,0,kid,Knitting
v_Knitting_g09_c03,3,0,2,kid,Knitting
v_Knitting_g10_c07,2,0,3,old,Knitting
v_Knitting_g11_c01,3,2,0,kid,Knitting
v_Knitting_g11_c06,5,0,0,kid,Knitting
v_Knitting_g12_c04,2,0,3,old,Knitting
v_Knitting_g13_c04,1,3,1,young,Knitting
v_Knitting_g14_c01,2,3,0,young,Knitting
v_Knitting_g15_c01,3,2,0,kid,Knitting
v_Knitting_g15_c02,4,0,1,kid,Knitting
v_Knitting_g15_c03,4,0,1,kid,Knitting
v_Knitting_g16_c05,1,2,2,uncertain,Knitting
v_Knitting_g20_c02,1,1,3,old,Knitting
v_Knitting_g20_c04,2,2,1,uncertain,Knitting
v_Knitting_g22_c01,1,3,1,young,Knitting
v_Knitting_g23_c01,0,5,0,young,Knitting
v_Knitting_g23_c04,2,3,0,young,Knitting
v_Knitting_g24_c01,2,3,0,young,Knitting
v_Knitting_g24_c04,1,4,0,young,Knitting
v_Knitting_g25_c07,3,0,2,kid,Knitting
v_LongJump_g02_c03,2,3,0,young,LongJump
v_LongJump_g03_c01,1,4,0,young,LongJump
v_LongJump_g03_c02,1,4,0,young,LongJump
v_LongJump_g03_c05,2,3,0,young,LongJump
v_LongJump_g06_c02,2,0,3,old,LongJump
v_LongJump_g07_c03,1,2,2,uncertain,LongJump
v_LongJump_g09_c03,2,0,3,old,LongJump
v_LongJump_g13_c03,1,4,0,young,LongJump
v_LongJump_g15_c01,1,4,0,young,LongJump
v_LongJump_g17_c04,2,0,3,old,LongJump
v_Lunges_g01_c01,0,0,5,old,Lunges
v_Lunges_g01_c02,2,0,3,old,Lunges
v_Lunges_g01_c04,2,1,2,uncertain,Lunges
v_Lunges_g01_c07,1,4,0,young,Lunges
v_Lunges_g02_c02,2,2,1,uncertain,Lunges
v_Lunges_g02_c04,1,2,2,uncertain,Lunges
v_Lunges_g03_c01,1,4,0,young,Lunges
v_Lunges_g05_c02,2,1,2,uncertain,Lunges
v_Lunges_g05_c03,4,1,0,kid,Lunges
v_Lunges_g06_c04,3,1,1,kid,Lunges
v_Lunges_g06_c05,3,1,1,kid,Lunges
v_Lunges_g06_c07,1,1,3,old,Lunges
v_Lunges_g07_c05,2,1,2,uncertain,Lunges
v_Lunges_g09_c03,2,1,2,uncertain,Lunges
v_Lunges_g10_c03,1,2,2,uncertain,Lunges
v_Lunges_g10_c04,2,1,2,uncertain,Lunges
v_Lunges_g10_c05,0,3,2,young,Lunges
v_Lunges_g11_c02,1,4,0,young,Lunges
v_Lunges_g11_c06,2,3,0,young,Lunges
v_Lunges_g11_c07,2,3,0,young,Lunges
v_Lunges_g12_c04,1,3,1,young,Lunges
v_Lunges_g12_c05,3,2,0,kid,Lunges
v_Lunges_g13_c01,2,0,3,old,Lunges
v_Lunges_g14_c02,2,2,1,uncertain,Lunges
v_Lunges_g14_c03,1,1,3,old,Lunges
v_Lunges_g14_c04,2,1,2,uncertain,Lunges
v_Lunges_g14_c07,2,2,1,uncertain,Lunges
v_Lunges_g16_c04,1,0,4,old,Lunges
v_Lunges_g18_c02,1,2,2,uncertain,Lunges
v_Lunges_g19_c02,1,2,2,uncertain,Lunges
v_Lunges_g21_c02,4,0,1,kid,Lunges
v_Lunges_g21_c04,3,0,2,kid,Lunges
v_Lunges_g23_c03,0,3,2,young,Lunges
v_Lunges_g25_c03,2,0,3,old,Lunges
v_MilitaryParade_g01_c01,3,2,0,kid,MilitaryParade
v_MilitaryParade_g01_c04,2,1,2,uncertain,MilitaryParade
v_MilitaryParade_g01_c05,2,2,1,uncertain,MilitaryParade
v_MilitaryParade_g01_c06,3,2,0,kid,MilitaryParade
v_MilitaryParade_g02_c04,1,2,2,uncertain,MilitaryParade
v_MilitaryParade_g05_c03,1,4,0,young,MilitaryParade
v_MilitaryParade_g07_c03,4,1,0,kid,MilitaryParade
v_MilitaryParade_g08_c01,2,0,3,old,MilitaryParade
v_MilitaryParade_g09_c02,2,3,0,young,MilitaryParade
v_MilitaryParade_g13_c02,1,4,0,young,MilitaryParade
v_MilitaryParade_g13_c03,0,5,0,young,MilitaryParade
v_MilitaryParade_g15_c01,2,3,0,young,MilitaryParade
v_MilitaryParade_g15_c03,2,3,0,young,MilitaryParade
v_MilitaryParade_g15_c04,2,3,0,young,MilitaryParade
v_MilitaryParade_g16_c03,0,5,0,young,MilitaryParade
v_MilitaryParade_g16_c04,1,4,0,young,MilitaryParade
v_MilitaryParade_g17_c01,5,0,0,kid,MilitaryParade
v_MilitaryParade_g19_c02,2,3,0,young,MilitaryParade
v_MilitaryParade_g20_c02,0,4,1,young,MilitaryParade
v_MilitaryParade_g20_c04,2,2,1,uncertain,MilitaryParade
v_MilitaryParade_g21_c01,0,2,3,old,MilitaryParade
v_MilitaryParade_g21_c04,1,4,0,young,MilitaryParade
v_MilitaryParade_g22_c01,1,1,3,old,MilitaryParade
v_MilitaryParade_g23_c03,2,1,2,uncertain,MilitaryParade
v_MilitaryParade_g24_c03,4,1,0,kid,MilitaryParade
v_MilitaryParade_g25_c01,1,3,1,young,MilitaryParade
v_MilitaryParade_g25_c02,2,3,0,young,MilitaryParade
v_MilitaryParade_g25_c07,2,3,0,young,MilitaryParade
v_Mixing_g02_c02,2,1,2,uncertain,Mixing
v_Mixing_g05_c01,5,0,0,kid,Mixing
v_Mixing_g05_c04,3,2,0,kid,Mixing
v_Mixing_g05_c05,4,0,1,kid,Mixing
v_Mixing_g06_c02,0,2,3,old,Mixing
v_Mixing_g08_c05,2,3,0,young,Mixing
v_Mixing_g10_c03,0,2,3,old,Mixing
v_Mixing_g11_c01,1,1,3,old,Mixing
v_Mixing_g11_c07,3,1,1,kid,Mixing
v_Mixing_g12_c01,0,1,4,old,Mixing
v_Mixing_g12_c03,0,2,3,old,Mixing
v_Mixing_g12_c04,2,2,1,uncertain,Mixing
v_Mixing_g12_c05,1,2,2,uncertain,Mixing
v_Mixing_g15_c01,4,1,0,kid,Mixing
v_Mixing_g15_c05,3,2,0,kid,Mixing
v_Mixing_g17_c02,2,2,1,uncertain,Mixing
v_Mixing_g17_c03,2,1,2,uncertain,Mixing
v_Mixing_g18_c03,4,1,0,kid,Mixing
v_MoppingFloor_g02_c02,0,3,2,young,MoppingFloor
v_MoppingFloor_g02_c05,0,3,2,young,MoppingFloor
v_MoppingFloor_g02_c06,0,3,2,young,MoppingFloor
v_MoppingFloor_g07_c05,0,5,0,young,MoppingFloor
v_MoppingFloor_g09_c01,0,4,1,young,MoppingFloor
v_MoppingFloor_g09_c03,1,2,2,uncertain,MoppingFloor
v_MoppingFloor_g15_c02,1,3,1,young,MoppingFloor
v_MoppingFloor_g17_c01,0,3,2,young,MoppingFloor
v_MoppingFloor_g17_c04,0,4,1,young,MoppingFloor
v_MoppingFloor_g17_c06,3,0,2,kid,MoppingFloor
v_MoppingFloor_g18_c03,1,2,2,uncertain,MoppingFloor
v_MoppingFloor_g18_c04,4,0,1,kid,MoppingFloor
v_MoppingFloor_g19_c03,3,1,1,kid,MoppingFloor
v_MoppingFloor_g19_c04,2,1,2,uncertain,MoppingFloor
v_MoppingFloor_g20_c01,2,1,2,uncertain,MoppingFloor
v_MoppingFloor_g20_c03,4,1,0,kid,MoppingFloor
v_MoppingFloor_g21_c02,2,2,1,uncertain,MoppingFloor
v_MoppingFloor_g21_c03,3,2,0,kid,MoppingFloor
v_MoppingFloor_g23_c01,0,4,1,young,MoppingFloor
v_MoppingFloor_g25_c01,0,5,0,young,MoppingFloor
v_MoppingFloor_g25_c03,0,5,0,young,MoppingFloor
v_Nunchucks_g01_c02,1,3,1,young,Nunchucks
v_Nunchucks_g01_c03,1,1,3,old,Nunchucks
v_Nunchucks_g02_c01,1,3,1,young,Nunchucks
v_Nunchucks_g02_c02,2,2,1,uncertain,Nunchucks
v_Nunchucks_g02_c04,2,0,3,old,Nunchucks
v_Nunchucks_g02_c06,0,1,4,old,Nunchucks
v_Nunchucks_g03_c02,0,3,2,young,Nunchucks
v_Nunchucks_g03_c05,0,1,4,old,Nunchucks
v_Nunchucks_g03_c07,0,0,5,old,Nunchucks
v_Nunchucks_g10_c02,1,2,2,uncertain,Nunchucks
v_Nunchucks_g10_c03,1,3,1,young,Nunchucks
v_Nunchucks_g10_c04,2,3,0,young,Nunchucks
v_Nunchucks_g10_c06,2,2,1,uncertain,Nunchucks
v_Nunchucks_g11_c02,3,1,1,kid,Nunchucks
v_Nunchucks_g11_c03,1,2,2,uncertain,Nunchucks
v_Nunchucks_g14_c04,0,2,3,old,Nunchucks
v_Nunchucks_g16_c04,2,0,3,old,Nunchucks
v_Nunchucks_g19_c01,4,0,1,kid,Nunchucks
v_Nunchucks_g19_c02,1,2,2,uncertain,Nunchucks
v_Nunchucks_g22_c01,2,3,0,young,Nunchucks
v_Nunchucks_g22_c04,4,0,1,kid,Nunchucks
v_ParallelBars_g01_c02,5,0,0,kid,ParallelBars
v_ParallelBars_g02_c01,1,4,0,young,ParallelBars
v_ParallelBars_g02_c02,0,5,0,young,ParallelBars
v_ParallelBars_g03_c01,1,4,0,young,ParallelBars
v_ParallelBars_g03_c02,0,5,0,young,ParallelBars
v_ParallelBars_g04_c05,4,1,0,kid,ParallelBars
v_ParallelBars_g04_c07,3,2,0,kid,ParallelBars
v_ParallelBars_g07_c01,2,3,0,young,ParallelBars
v_ParallelBars_g10_c04,2,2,1,uncertain,ParallelBars
v_ParallelBars_g12_c01,5,0,0,kid,ParallelBars
v_ParallelBars_g13_c04,1,4,0,young,ParallelBars
v_ParallelBars_g14_c01,5,0,0,kid,ParallelBars
v_ParallelBars_g15_c02,2,3,0,young,ParallelBars
v_ParallelBars_g17_c01,0,5,0,young,ParallelBars
v_ParallelBars_g17_c03,1,4,0,young,ParallelBars
v_ParallelBars_g19_c01,4,1,0,kid,ParallelBars
v_ParallelBars_g20_c03,3,2,0,kid,ParallelBars
v_ParallelBars_g22_c01,1,4,0,young,ParallelBars
v_ParallelBars_g23_c04,3,2,0,kid,ParallelBars
v_ParallelBars_g24_c04,3,2,0,kid,ParallelBars
v_ParallelBars_g25_c01,5,0,0,kid,ParallelBars
v_PizzaTossing_g01_c02,4,1,0,kid,PizzaTossing
v_PizzaTossing_g02_c05,3,2,0,kid,PizzaTossing
v_PizzaTossing_g03_c03,3,0,2,kid,PizzaTossing
v_PizzaTossing_g06_c02,2,0,3,old,PizzaTossing
v_PizzaTossing_g06_c03,2,3,0,young,PizzaTossing
v_PizzaTossing_g06_c05,1,3,1,young,PizzaTossing
v_PizzaTossing_g07_c03,0,5,0,young,PizzaTossing
v_PizzaTossing_g08_c03,1,4,0,young,PizzaTossing
v_PizzaTossing_g09_c03,0,2,3,old,PizzaTossing
v_PizzaTossing_g09_c04,3,0,2,kid,PizzaTossing
v_PizzaTossing_g13_c01,0,5,0,young,PizzaTossing
v_PizzaTossing_g13_c03,1,4,0,young,PizzaTossing
v_PizzaTossing_g14_c03,3,0,2,kid,PizzaTossing
v_PizzaTossing_g18_c02,4,1,0,kid,PizzaTossing
v_PizzaTossing_g18_c03,1,1,3,old,PizzaTossing
v_PizzaTossing_g19_c03,4,1,0,kid,PizzaTossing
v_PizzaTossing_g19_c04,3,2,0,kid,PizzaTossing
v_PizzaTossing_g20_c03,0,5,0,young,PizzaTossing
v_PizzaTossing_g20_c04,1,0,4,old,PizzaTossing
v_PizzaTossing_g21_c02,2,2,1,uncertain,PizzaTossing
v_PizzaTossing_g23_c01,0,1,4,old,PizzaTossing
v_PizzaTossing_g23_c02,1,0,4,old,PizzaTossing
v_PizzaTossing_g24_c01,2,0,3,old,PizzaTossing
v_PizzaTossing_g24_c02,0,2,3,old,PizzaTossing
v_PizzaTossing_g24_c03,1,0,4,old,PizzaTossing
v_PlayingCello_g01_c01,2,3,0,young,PlayingCello
v_PlayingCello_g01_c03,0,4,1,young,PlayingCello
v_PlayingCello_g01_c04,2,2,1,uncertain,PlayingCello
v_PlayingCello_g01_c05,2,1,2,uncertain,PlayingCello
v_PlayingCello_g01_c06,4,0,1,kid,PlayingCello
v_PlayingCello_g04_c01,1,4,0,young,PlayingCello
v_PlayingCello_g04_c02,2,3,0,young,PlayingCello
v_PlayingCello_g10_c01,2,1,2,uncertain,PlayingCello
v_PlayingCello_g10_c02,2,2,1,uncertain,PlayingCello
v_PlayingCello_g10_c03,3,0,2,kid,PlayingCello
v_PlayingCello_g10_c05,0,4,1,young,PlayingCello
v_PlayingCello_g13_c02,1,4,0,young,PlayingCello
v_PlayingCello_g13_c05,2,2,1,uncertain,PlayingCello
v_PlayingCello_g13_c06,2,3,0,young,PlayingCello
v_PlayingCello_g13_c07,2,3,0,young,PlayingCello
v_PlayingCello_g14_c03,2,2,1,uncertain,PlayingCello
v_PlayingCello_g16_c01,2,3,0,young,PlayingCello
v_PlayingCello_g16_c03,0,5,0,young,PlayingCello
v_PlayingCello_g16_c05,0,5,0,young,PlayingCello
v_PlayingCello_g25_c04,3,2,0,kid,PlayingCello
v_PlayingCello_g25_c07,4,0,1,kid,PlayingCello
v_PlayingDaf_g06_c04,0,2,3,old,PlayingDaf
v_PlayingDaf_g08_c01,3,2,0,kid,PlayingDaf
v_PlayingDaf_g08_c04,3,2,0,kid,PlayingDaf
v_PlayingDaf_g08_c06,2,2,1,uncertain,PlayingDaf
v_PlayingDaf_g10_c06,1,2,2,uncertain,PlayingDaf
v_PlayingDaf_g13_c01,0,3,2,young,PlayingDaf
v_PlayingDaf_g13_c04,0,4,1,young,PlayingDaf
v_PlayingDaf_g14_c07,3,2,0,kid,PlayingDaf
v_PlayingDaf_g15_c02,3,2,0,kid,PlayingDaf
v_PlayingDaf_g16_c02,1,4,0,young,PlayingDaf
v_PlayingDaf_g16_c05,1,4,0,young,PlayingDaf
v_PlayingDaf_g16_c06,1,4,0,young,PlayingDaf
v_PlayingDaf_g17_c02,0,3,2,young,PlayingDaf
