Video Name,Action Category,Duration (seconds),Standard Deviation
v_IceDancing_g01_c01.avi,IceDancing,9.76,0.8866218647478415
v_IceDancing_g01_c02.avi,IceDancing,10.04,0.8866218647478415
v_IceDancing_g01_c03.avi,IceDancing,9.4,0.8866218647478415
v_IceDancing_g01_c04.avi,IceDancing,10.32,0.8866218647478415
v_IceDancing_g01_c05.avi,IceDancing,10.36,0.8866218647478415
v_IceDancing_g01_c06.avi,IceDancing,10.36,0.8866218647478415
v_IceDancing_g01_c07.avi,IceDancing,10.04,0.8866218647478415
v_IceDancing_g02_c01.avi,IceDancing,10.24,0.8866218647478415
v_IceDancing_g02_c02.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g02_c03.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g02_c04.avi,IceDancing,10.24,0.8866218647478415
v_IceDancing_g02_c05.avi,IceDancing,9.76,0.8866218647478415
v_IceDancing_g02_c06.avi,IceDancing,9.92,0.8866218647478415
v_IceDancing_g02_c07.avi,IceDancing,9.96,0.8866218647478415
v_IceDancing_g03_c01.avi,IceDancing,10.32,0.8866218647478415
v_IceDancing_g03_c02.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g03_c03.avi,IceDancing,9.88,0.8866218647478415
v_IceDancing_g03_c04.avi,IceDancing,9.72,0.8866218647478415
v_IceDancing_g03_c05.avi,IceDancing,9.76,0.8866218647478415
v_IceDancing_g03_c06.avi,IceDancing,9.6,0.8866218647478415
v_IceDancing_g04_c01.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g04_c02.avi,IceDancing,9.96,0.8866218647478415
v_IceDancing_g04_c03.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g04_c04.avi,IceDancing,10.0,0.8866218647478415
v_IceDancing_g04_c05.avi,IceDancing,9.96,0.8866218647478415
v_IceDancing_g04_c06.avi,IceDancing,10.44,0.8866218647478415
v_IceDancing_g04_c07.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g05_c01.avi,IceDancing,9.92,0.8866218647478415
v_IceDancing_g05_c02.avi,IceDancing,9.92,0.8866218647478415
v_IceDancing_g05_c03.avi,IceDancing,9.68,0.8866218647478415
v_IceDancing_g05_c04.avi,IceDancing,9.72,0.8866218647478415
v_IceDancing_g05_c05.avi,IceDancing,9.72,0.8866218647478415
v_IceDancing_g05_c06.avi,IceDancing,9.72,0.8866218647478415
v_IceDancing_g06_c01.avi,IceDancing,7.48,0.8866218647478415
v_IceDancing_g06_c02.avi,IceDancing,9.92,0.8866218647478415
v_IceDancing_g06_c03.avi,IceDancing,9.92,0.8866218647478415
v_IceDancing_g06_c04.avi,IceDancing,9.92,0.8866218647478415
v_IceDancing_g06_c05.avi,IceDancing,9.32,0.8866218647478415
v_IceDancing_g06_c06.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g07_c01.avi,IceDancing,10.44,0.8866218647478415
v_IceDancing_g07_c02.avi,IceDancing,10.64,0.8866218647478415
v_IceDancing_g07_c03.avi,IceDancing,10.44,0.8866218647478415
v_IceDancing_g07_c04.avi,IceDancing,9.2,0.8866218647478415
v_IceDancing_g07_c05.avi,IceDancing,9.8,0.8866218647478415
v_IceDancing_g07_c06.avi,IceDancing,10.24,0.8866218647478415
v_IceDancing_g07_c07.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g08_c01.avi,IceDancing,9.96,0.8866218647478415
v_IceDancing_g08_c02.avi,IceDancing,10.24,0.8866218647478415
v_IceDancing_g08_c03.avi,IceDancing,10.0,0.8866218647478415
v_IceDancing_g08_c04.avi,IceDancing,10.24,0.8866218647478415
v_IceDancing_g08_c05.avi,IceDancing,9.68,0.8866218647478415
v_IceDancing_g08_c06.avi,IceDancing,10.0,0.8866218647478415
v_IceDancing_g08_c07.avi,IceDancing,10.28,0.8866218647478415
v_IceDancing_g09_c01.avi,IceDancing,10.28,0.8866218647478415
v_IceDancing_g09_c02.avi,IceDancing,10.28,0.8866218647478415
v_IceDancing_g09_c03.avi,IceDancing,9.96,0.8866218647478415
v_IceDancing_g09_c04.avi,IceDancing,10.44,0.8866218647478415
v_IceDancing_g09_c05.avi,IceDancing,10.12,0.8866218647478415
v_IceDancing_g09_c06.avi,IceDancing,8.64,0.8866218647478415
v_IceDancing_g10_c01.avi,IceDancing,10.16,0.8866218647478415
v_IceDancing_g10_c02.avi,IceDancing,10.4,0.8866218647478415
v_IceDancing_g10_c03.avi,IceDancing,10.92,0.8866218647478415
v_IceDancing_g10_c04.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g10_c05.avi,IceDancing,10.4,0.8866218647478415
v_IceDancing_g10_c06.avi,IceDancing,10.16,0.8866218647478415
v_IceDancing_g10_c07.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g11_c01.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g11_c02.avi,IceDancing,9.76,0.8866218647478415
v_IceDancing_g11_c03.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g11_c04.avi,IceDancing,10.24,0.8866218647478415
v_IceDancing_g12_c01.avi,IceDancing,9.6,0.8866218647478415
v_IceDancing_g12_c02.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g12_c03.avi,IceDancing,10.12,0.8866218647478415
v_IceDancing_g12_c04.avi,IceDancing,10.36,0.8866218647478415
v_IceDancing_g12_c05.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g12_c06.avi,IceDancing,9.96,0.8866218647478415
v_IceDancing_g12_c07.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g13_c01.avi,IceDancing,10.0,0.8866218647478415
v_IceDancing_g13_c02.avi,IceDancing,10.24,0.8866218647478415
v_IceDancing_g13_c03.avi,IceDancing,9.76,0.8866218647478415
v_IceDancing_g13_c04.avi,IceDancing,10.0,0.8866218647478415
v_IceDancing_g13_c05.avi,IceDancing,9.8,0.8866218647478415
v_IceDancing_g14_c01.avi,IceDancing,10.48,0.8866218647478415
v_IceDancing_g14_c02.avi,IceDancing,10.24,0.8866218647478415
v_IceDancing_g14_c03.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g14_c04.avi,IceDancing,10.6,0.8866218647478415
v_IceDancing_g14_c05.avi,IceDancing,10.52,0.8866218647478415
v_IceDancing_g14_c06.avi,IceDancing,9.92,0.8866218647478415
v_IceDancing_g15_c01.avi,IceDancing,10.04,0.8866218647478415
v_IceDancing_g15_c02.avi,IceDancing,10.04,0.8866218647478415
v_IceDancing_g15_c03.avi,IceDancing,10.04,0.8866218647478415
v_IceDancing_g15_c04.avi,IceDancing,10.4,0.8866218647478415
v_IceDancing_g16_c01.avi,IceDancing,10.32,0.8866218647478415
v_IceDancing_g16_c02.avi,IceDancing,10.28,0.8866218647478415
v_IceDancing_g16_c03.avi,IceDancing,10.12,0.8866218647478415
v_IceDancing_g16_c04.avi,IceDancing,9.88,0.8866218647478415
v_IceDancing_g16_c05.avi,IceDancing,9.68,0.8866218647478415
v_IceDancing_g16_c06.avi,IceDancing,9.68,0.8866218647478415
v_IceDancing_g17_c01.avi,IceDancing,10.36,0.8866218647478415
v_IceDancing_g17_c02.avi,IceDancing,9.4,0.8866218647478415
v_IceDancing_g17_c03.avi,IceDancing,10.6,0.8866218647478415
v_IceDancing_g17_c04.avi,IceDancing,9.64,0.8866218647478415
v_IceDancing_g17_c05.avi,IceDancing,9.88,0.8866218647478415
v_IceDancing_g18_c01.avi,IceDancing,9.12,0.8866218647478415
v_IceDancing_g18_c02.avi,IceDancing,10.0,0.8866218647478415
v_IceDancing_g18_c03.avi,IceDancing,10.64,0.8866218647478415
v_IceDancing_g18_c04.avi,IceDancing,10.44,0.8866218647478415
v_IceDancing_g18_c05.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g18_c06.avi,IceDancing,9.56,0.8866218647478415
v_IceDancing_g19_c01.avi,IceDancing,3.76,0.8866218647478415
v_IceDancing_g19_c02.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g19_c03.avi,IceDancing,9.64,0.8866218647478415
v_IceDancing_g19_c04.avi,IceDancing,6.12,0.8866218647478415
v_IceDancing_g19_c05.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g19_c06.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g19_c07.avi,IceDancing,3.44,0.8866218647478415
v_IceDancing_g20_c01.avi,IceDancing,9.88,0.8866218647478415
v_IceDancing_g20_c02.avi,IceDancing,10.44,0.8866218647478415
v_IceDancing_g20_c03.avi,IceDancing,10.4,0.8866218647478415
v_IceDancing_g20_c04.avi,IceDancing,10.04,0.8866218647478415
v_IceDancing_g20_c05.avi,IceDancing,10.76,0.8866218647478415
v_IceDancing_g20_c06.avi,IceDancing,10.4,0.8866218647478415
v_IceDancing_g20_c07.avi,IceDancing,10.76,0.8866218647478415
v_IceDancing_g21_c01.avi,IceDancing,10.32,0.8866218647478415
v_IceDancing_g21_c02.avi,IceDancing,9.8,0.8866218647478415
v_IceDancing_g21_c03.avi,IceDancing,10.32,0.8866218647478415
v_IceDancing_g21_c04.avi,IceDancing,9.92,0.8866218647478415
v_IceDancing_g21_c05.avi,IceDancing,9.36,0.8866218647478415
v_IceDancing_g21_c06.avi,IceDancing,10.04,0.8866218647478415
v_IceDancing_g21_c07.avi,IceDancing,10.04,0.8866218647478415
v_IceDancing_g22_c01.avi,IceDancing,10.32,0.8866218647478415
v_IceDancing_g22_c02.avi,IceDancing,10.56,0.8866218647478415
v_IceDancing_g22_c03.avi,IceDancing,9.28,0.8866218647478415
v_IceDancing_g22_c04.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g22_c05.avi,IceDancing,10.56,0.8866218647478415
v_IceDancing_g22_c06.avi,IceDancing,10.32,0.8866218647478415
v_IceDancing_g22_c07.avi,IceDancing,10.56,0.8866218647478415
v_IceDancing_g23_c01.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g23_c02.avi,IceDancing,10.52,0.8866218647478415
v_IceDancing_g23_c03.avi,IceDancing,10.08,0.8866218647478415
v_IceDancing_g23_c04.avi,IceDancing,9.64,0.8866218647478415
v_IceDancing_g23_c05.avi,IceDancing,10.32,0.8866218647478415
v_IceDancing_g23_c06.avi,IceDancing,10.76,0.8866218647478415
v_IceDancing_g23_c07.avi,IceDancing,9.88,0.8866218647478415
v_IceDancing_g24_c01.avi,IceDancing,9.84,0.8866218647478415
v_IceDancing_g24_c02.avi,IceDancing,10.44,0.8866218647478415
v_IceDancing_g24_c03.avi,IceDancing,10.6,0.8866218647478415
v_IceDancing_g24_c04.avi,IceDancing,10.24,0.8866218647478415
v_IceDancing_g24_c05.avi,IceDancing,10.2,0.8866218647478415
v_IceDancing_g24_c06.avi,IceDancing,9.84,0.8866218647478415
v_IceDancing_g24_c07.avi,IceDancing,10.04,0.8866218647478415
v_IceDancing_g25_c01.avi,IceDancing,10.24,0.8866218647478415
v_IceDancing_g25_c02.avi,IceDancing,10.44,0.8866218647478415
v_IceDancing_g25_c03.avi,IceDancing,10.68,0.8866218647478415
v_IceDancing_g25_c04.avi,IceDancing,10.64,0.8866218647478415
v_IceDancing_g25_c05.avi,IceDancing,9.84,0.8866218647478415
v_IceDancing_g25_c06.avi,IceDancing,9.84,0.8866218647478415
v_IceDancing_g25_c07.avi,IceDancing,9.4,0.8866218647478415
v_JavelinThrow_g01_c01.avi,JavelinThrow,4.8,1.385293818137509
v_JavelinThrow_g01_c02.avi,JavelinThrow,5.76,1.385293818137509
v_JavelinThrow_g01_c03.avi,JavelinThrow,5.56,1.385293818137509
v_JavelinThrow_g01_c04.avi,JavelinThrow,4.4,1.385293818137509
v_JavelinThrow_g02_c01.avi,JavelinThrow,2.84,1.385293818137509
v_JavelinThrow_g02_c02.avi,JavelinThrow,4.44,1.385293818137509
v_JavelinThrow_g02_c03.avi,JavelinThrow,3.24,1.385293818137509
v_JavelinThrow_g02_c04.avi,JavelinThrow,5.68,1.385293818137509
v_JavelinThrow_g03_c01.avi,JavelinThrow,5.84,1.385293818137509
v_JavelinThrow_g03_c02.avi,JavelinThrow,6.04,1.385293818137509
v_JavelinThrow_g03_c03.avi,JavelinThrow,5.24,1.385293818137509
v_JavelinThrow_g03_c04.avi,JavelinThrow,2.44,1.385293818137509
v_JavelinThrow_g04_c01.avi,JavelinThrow,5.28,1.385293818137509
v_JavelinThrow_g04_c02.avi,JavelinThrow,6.68,1.385293818137509
v_JavelinThrow_g04_c03.avi,JavelinThrow,4.92,1.385293818137509
v_JavelinThrow_g04_c04.avi,JavelinThrow,4.8,1.385293818137509
v_JavelinThrow_g05_c01.avi,JavelinThrow,2.84,1.385293818137509
v_JavelinThrow_g05_c02.avi,JavelinThrow,3.52,1.385293818137509
v_JavelinThrow_g05_c03.avi,JavelinThrow,3.92,1.385293818137509
v_JavelinThrow_g05_c04.avi,JavelinThrow,6.36,1.385293818137509
v_JavelinThrow_g05_c05.avi,JavelinThrow,3.24,1.385293818137509
v_JavelinThrow_g05_c06.avi,JavelinThrow,2.04,1.385293818137509
v_JavelinThrow_g06_c01.avi,JavelinThrow,6.24,1.385293818137509
v_JavelinThrow_g06_c02.avi,JavelinThrow,6.52,1.385293818137509
v_JavelinThrow_g06_c03.avi,JavelinThrow,5.68,1.385293818137509
v_JavelinThrow_g06_c04.avi,JavelinThrow,5.4,1.385293818137509
v_JavelinThrow_g07_c01.avi,JavelinThrow,3.08,1.385293818137509
v_JavelinThrow_g07_c02.avi,JavelinThrow,2.4,1.385293818137509
v_JavelinThrow_g07_c03.avi,JavelinThrow,2.64,1.385293818137509
v_JavelinThrow_g07_c04.avi,JavelinThrow,3.6,1.385293818137509
v_JavelinThrow_g07_c05.avi,JavelinThrow,2.88,1.385293818137509
v_JavelinThrow_g08_c01.avi,JavelinThrow,3.36,1.385293818137509
v_JavelinThrow_g08_c02.avi,JavelinThrow,3.84,1.385293818137509
v_JavelinThrow_g08_c03.avi,JavelinThrow,5.28,1.385293818137509
v_JavelinThrow_g08_c04.avi,JavelinThrow,2.88,1.385293818137509
v_JavelinThrow_g09_c01.avi,JavelinThrow,4.64,1.385293818137509
v_JavelinThrow_g09_c02.avi,JavelinThrow,3.36,1.385293818137509
v_JavelinThrow_g09_c03.avi,JavelinThrow,4.36,1.385293818137509
v_JavelinThrow_g09_c04.avi,JavelinThrow,5.44,1.385293818137509
v_JavelinThrow_g10_c01.avi,JavelinThrow,2.88,1.385293818137509
v_JavelinThrow_g10_c02.avi,JavelinThrow,1.92,1.385293818137509
v_JavelinThrow_g10_c03.avi,JavelinThrow,2.88,1.385293818137509
v_JavelinThrow_g10_c04.avi,JavelinThrow,5.28,1.385293818137509
v_JavelinThrow_g10_c05.avi,JavelinThrow,3.36,1.385293818137509
v_JavelinThrow_g11_c01.avi,JavelinThrow,5.88,1.385293818137509
v_JavelinThrow_g11_c02.avi,JavelinThrow,5.76,1.385293818137509
v_JavelinThrow_g11_c03.avi,JavelinThrow,4.8,1.385293818137509
v_JavelinThrow_g11_c04.avi,JavelinThrow,5.28,1.385293818137509
v_JavelinThrow_g11_c05.avi,JavelinThrow,6.56,1.385293818137509
v_JavelinThrow_g11_c06.avi,JavelinThrow,5.76,1.385293818137509
v_JavelinThrow_g12_c01.avi,JavelinThrow,3.24,1.385293818137509
v_JavelinThrow_g12_c02.avi,JavelinThrow,4.44,1.385293818137509
v_JavelinThrow_g12_c03.avi,JavelinThrow,2.84,1.385293818137509
v_JavelinThrow_g12_c04.avi,JavelinThrow,2.44,1.385293818137509
v_JavelinThrow_g13_c01.avi,JavelinThrow,4.04,1.385293818137509
v_JavelinThrow_g13_c02.avi,JavelinThrow,4.44,1.385293818137509
v_JavelinThrow_g13_c03.avi,JavelinThrow,5.24,1.385293818137509
v_JavelinThrow_g13_c04.avi,JavelinThrow,4.24,1.385293818137509
v_JavelinThrow_g14_c01.avi,JavelinThrow,2.04,1.385293818137509
v_JavelinThrow_g14_c02.avi,JavelinThrow,2.04,1.385293818137509
v_JavelinThrow_g14_c03.avi,JavelinThrow,2.04,1.385293818137509
v_JavelinThrow_g14_c04.avi,JavelinThrow,2.04,1.385293818137509
v_JavelinThrow_g14_c05.avi,JavelinThrow,2.04,1.385293818137509
v_JavelinThrow_g14_c06.avi,JavelinThrow,2.04,1.385293818137509
v_JavelinThrow_g15_c01.avi,JavelinThrow,2.88,1.385293818137509
v_JavelinThrow_g15_c02.avi,JavelinThrow,2.4,1.385293818137509
v_JavelinThrow_g15_c03.avi,JavelinThrow,3.28,1.385293818137509
v_JavelinThrow_g15_c04.avi,JavelinThrow,2.92,1.385293818137509
v_JavelinThrow_g15_c05.avi,JavelinThrow,3.44,1.385293818137509
v_JavelinThrow_g15_c06.avi,JavelinThrow,3.36,1.385293818137509
v_JavelinThrow_g16_c01.avi,JavelinThrow,6.28,1.385293818137509
v_JavelinThrow_g16_c02.avi,JavelinThrow,5.28,1.385293818137509
v_JavelinThrow_g16_c03.avi,JavelinThrow,3.36,1.385293818137509
v_JavelinThrow_g16_c04.avi,JavelinThrow,3.84,1.385293818137509
v_JavelinThrow_g16_c05.avi,JavelinThrow,6.8,1.385293818137509
v_JavelinThrow_g16_c06.avi,JavelinThrow,6.72,1.385293818137509
v_JavelinThrow_g17_c01.avi,JavelinThrow,3.84,1.385293818137509
v_JavelinThrow_g17_c02.avi,JavelinThrow,2.44,1.385293818137509
v_JavelinThrow_g17_c03.avi,JavelinThrow,3.64,1.385293818137509
v_JavelinThrow_g17_c04.avi,JavelinThrow,3.8,1.385293818137509
v_JavelinThrow_g17_c05.avi,JavelinThrow,3.84,1.385293818137509
v_JavelinThrow_g18_c01.avi,JavelinThrow,2.8,1.385293818137509
v_JavelinThrow_g18_c02.avi,JavelinThrow,2.84,1.385293818137509
v_JavelinThrow_g18_c03.avi,JavelinThrow,3.64,1.385293818137509
v_JavelinThrow_g18_c04.avi,JavelinThrow,3.68,1.385293818137509
v_JavelinThrow_g19_c01.avi,JavelinThrow,3.32,1.385293818137509
v_JavelinThrow_g19_c02.avi,JavelinThrow,4.04,1.385293818137509
v_JavelinThrow_g19_c03.avi,JavelinThrow,4.56,1.385293818137509
v_JavelinThrow_g19_c04.avi,JavelinThrow,3.36,1.385293818137509
v_JavelinThrow_g20_c01.avi,JavelinThrow,2.44,1.385293818137509
v_JavelinThrow_g20_c02.avi,JavelinThrow,2.52,1.385293818137509
v_JavelinThrow_g20_c03.avi,JavelinThrow,2.44,1.385293818137509
v_JavelinThrow_g20_c04.avi,JavelinThrow,2.44,1.385293818137509
v_JavelinThrow_g21_c01.avi,JavelinThrow,2.88,1.385293818137509
v_JavelinThrow_g21_c02.avi,JavelinThrow,2.4,1.385293818137509
v_JavelinThrow_g21_c03.avi,JavelinThrow,2.4,1.385293818137509
v_JavelinThrow_g21_c04.avi,JavelinThrow,2.4,1.385293818137509
v_JavelinThrow_g22_c01.avi,JavelinThrow,2.24,1.385293818137509
v_JavelinThrow_g22_c02.avi,JavelinThrow,3.52,1.385293818137509
v_JavelinThrow_g22_c03.avi,JavelinThrow,3.64,1.385293818137509
v_JavelinThrow_g22_c04.avi,JavelinThrow,4.64,1.385293818137509
v_JavelinThrow_g23_c01.avi,JavelinThrow,6.56,1.385293818137509
v_JavelinThrow_g23_c02.avi,JavelinThrow,5.64,1.385293818137509
v_JavelinThrow_g23_c03.avi,JavelinThrow,6.6,1.385293818137509
v_JavelinThrow_g23_c04.avi,JavelinThrow,5.44,1.385293818137509
v_JavelinThrow_g23_c05.avi,JavelinThrow,5.36,1.385293818137509
v_JavelinThrow_g24_c01.avi,JavelinThrow,3.64,1.385293818137509
v_JavelinThrow_g24_c02.avi,JavelinThrow,5.12,1.385293818137509
v_JavelinThrow_g24_c03.avi,JavelinThrow,5.24,1.385293818137509
v_JavelinThrow_g24_c04.avi,JavelinThrow,3.56,1.385293818137509
v_JavelinThrow_g24_c05.avi,JavelinThrow,4.96,1.385293818137509
v_JavelinThrow_g24_c06.avi,JavelinThrow,2.72,1.385293818137509
v_JavelinThrow_g25_c01.avi,JavelinThrow,5.44,1.385293818137509
v_JavelinThrow_g25_c02.avi,JavelinThrow,3.24,1.385293818137509
v_JavelinThrow_g25_c03.avi,JavelinThrow,6.12,1.385293818137509
v_JavelinThrow_g25_c04.avi,JavelinThrow,4.04,1.385293818137509
v_JavelinThrow_g25_c05.avi,JavelinThrow,5.28,1.385293818137509
v_JugglingBalls_g01_c01.avi,JugglingBalls,10.28,0.4790658955001955
v_JugglingBalls_g01_c02.avi,JugglingBalls,9.92,0.4790658955001955
v_JugglingBalls_g01_c03.avi,JugglingBalls,10.04,0.4790658955001955
v_JugglingBalls_g01_c04.avi,JugglingBalls,9.8,0.4790658955001955
v_JugglingBalls_g02_c01.avi,JugglingBalls,9.88,0.4790658955001955
v_JugglingBalls_g02_c02.avi,JugglingBalls,10.12,0.4790658955001955
v_JugglingBalls_g02_c03.avi,JugglingBalls,9.92,0.4790658955001955
v_JugglingBalls_g02_c04.avi,JugglingBalls,9.88,0.4790658955001955
v_JugglingBalls_g02_c05.avi,JugglingBalls,9.88,0.4790658955001955
v_JugglingBalls_g02_c06.avi,JugglingBalls,10.12,0.4790658955001955
v_JugglingBalls_g03_c01.avi,JugglingBalls,10.52,0.4790658955001955
v_JugglingBalls_g03_c02.avi,JugglingBalls,9.96,0.4790658955001955
v_JugglingBalls_g03_c03.avi,JugglingBalls,10.12,0.4790658955001955
v_JugglingBalls_g03_c04.avi,JugglingBalls,10.24,0.4790658955001955
v_JugglingBalls_g03_c05.avi,JugglingBalls,11.04,0.4790658955001955
v_JugglingBalls_g03_c06.avi,JugglingBalls,10.28,0.4790658955001955
v_JugglingBalls_g03_c07.avi,JugglingBalls,10.76,0.4790658955001955
v_JugglingBalls_g04_c01.avi,JugglingBalls,10.4,0.4790658955001955
v_JugglingBalls_g04_c02.avi,JugglingBalls,10.12,0.4790658955001955
v_JugglingBalls_g04_c03.avi,JugglingBalls,9.84,0.4790658955001955
v_JugglingBalls_g04_c04.avi,JugglingBalls,9.96,0.4790658955001955
v_JugglingBalls_g04_c05.avi,JugglingBalls,10.2,0.4790658955001955
v_JugglingBalls_g05_c01.avi,JugglingBalls,9.72,0.4790658955001955
v_JugglingBalls_g05_c02.avi,JugglingBalls,9.64,0.4790658955001955
v_JugglingBalls_g05_c03.avi,JugglingBalls,9.76,0.4790658955001955
v_JugglingBalls_g05_c04.avi,JugglingBalls,10.16,0.4790658955001955
v_JugglingBalls_g05_c05.avi,JugglingBalls,10.4,0.4790658955001955
v_JugglingBalls_g06_c01.avi,JugglingBalls,10.24,0.4790658955001955
v_JugglingBalls_g06_c02.avi,JugglingBalls,9.6,0.4790658955001955
v_JugglingBalls_g06_c03.avi,JugglingBalls,10.28,0.4790658955001955
v_JugglingBalls_g06_c04.avi,JugglingBalls,10.08,0.4790658955001955
v_JugglingBalls_g06_c05.avi,JugglingBalls,9.52,0.4790658955001955
v_JugglingBalls_g06_c06.avi,JugglingBalls,10.24,0.4790658955001955
v_JugglingBalls_g07_c01.avi,JugglingBalls,10.12,0.4790658955001955
v_JugglingBalls_g07_c02.avi,JugglingBalls,10.44,0.4790658955001955
v_JugglingBalls_g07_c03.avi,JugglingBalls,9.84,0.4790658955001955
v_JugglingBalls_g07_c04.avi,JugglingBalls,10.0,0.4790658955001955
v_JugglingBalls_g07_c05.avi,JugglingBalls,9.92,0.4790658955001955
v_JugglingBalls_g07_c06.avi,JugglingBalls,9.88,0.4790658955001955
v_JugglingBalls_g07_c07.avi,JugglingBalls,10.08,0.4790658955001955
v_JugglingBalls_g08_c01.avi,JugglingBalls,10.32,0.4790658955001955
v_JugglingBalls_g08_c02.avi,JugglingBalls,10.4,0.4790658955001955
v_JugglingBalls_g08_c03.avi,JugglingBalls,10.16,0.4790658955001955
v_JugglingBalls_g08_c04.avi,JugglingBalls,10.0,0.4790658955001955
v_JugglingBalls_g08_c05.avi,JugglingBalls,9.76,0.4790658955001955
v_JugglingBalls_g09_c01.avi,JugglingBalls,10.48,0.4790658955001955
v_JugglingBalls_g09_c02.avi,JugglingBalls,10.12,0.4790658955001955
v_JugglingBalls_g09_c03.avi,JugglingBalls,9.92,0.4790658955001955
v_JugglingBalls_g09_c04.avi,JugglingBalls,9.76,0.4790658955001955
v_JugglingBalls_g09_c05.avi,JugglingBalls,10.36,0.4790658955001955
v_JugglingBalls_g09_c06.avi,JugglingBalls,9.92,0.4790658955001955
v_JugglingBalls_g10_c01.avi,JugglingBalls,10.08,0.4790658955001955
v_JugglingBalls_g10_c02.avi,JugglingBalls,10.16,0.4790658955001955
v_JugglingBalls_g10_c03.avi,JugglingBalls,10.12,0.4790658955001955
v_JugglingBalls_g10_c04.avi,JugglingBalls,9.88,0.4790658955001955
v_JugglingBalls_g11_c01.avi,JugglingBalls,10.56,0.4790658955001955
v_JugglingBalls_g11_c02.avi,JugglingBalls,9.4,0.4790658955001955
v_JugglingBalls_g11_c03.avi,JugglingBalls,9.96,0.4790658955001955
v_JugglingBalls_g11_c04.avi,JugglingBalls,10.12,0.4790658955001955
v_JugglingBalls_g11_c05.avi,JugglingBalls,9.88,0.4790658955001955
v_JugglingBalls_g12_c01.avi,JugglingBalls,10.48,0.4790658955001955
v_JugglingBalls_g12_c02.avi,JugglingBalls,10.12,0.4790658955001955
v_JugglingBalls_g12_c03.avi,JugglingBalls,10.12,0.4790658955001955
v_JugglingBalls_g12_c04.avi,JugglingBalls,9.72,0.4790658955001955
v_JugglingBalls_g12_c05.avi,JugglingBalls,10.04,0.4790658955001955
v_JugglingBalls_g13_c01.avi,JugglingBalls,9.4,0.4790658955001955
v_JugglingBalls_g13_c02.avi,JugglingBalls,10.28,0.4790658955001955
v_JugglingBalls_g13_c03.avi,JugglingBalls,9.72,0.4790658955001955
v_JugglingBalls_g13_c04.avi,JugglingBalls,10.6,0.4790658955001955
v_JugglingBalls_g14_c01.avi,JugglingBalls,9.32,0.4790658955001955
v_JugglingBalls_g14_c02.avi,JugglingBalls,10.0,0.4790658955001955
v_JugglingBalls_g14_c03.avi,JugglingBalls,10.96,0.4790658955001955
v_JugglingBalls_g14_c04.avi,JugglingBalls,9.88,0.4790658955001955
v_JugglingBalls_g14_c05.avi,JugglingBalls,9.88,0.4790658955001955
v_JugglingBalls_g15_c01.avi,JugglingBalls,10.0,0.4790658955001955
v_JugglingBalls_g15_c02.avi,JugglingBalls,10.28,0.4790658955001955
v_JugglingBalls_g15_c03.avi,JugglingBalls,10.28,0.4790658955001955
v_JugglingBalls_g15_c04.avi,JugglingBalls,10.16,0.4790658955001955
v_JugglingBalls_g16_c01.avi,JugglingBalls,9.28,0.4790658955001955
v_JugglingBalls_g16_c02.avi,JugglingBalls,10.32,0.4790658955001955
v_JugglingBalls_g16_c03.avi,JugglingBalls,10.04,0.4790658955001955
v_JugglingBalls_g16_c04.avi,JugglingBalls,9.4,0.4790658955001955
v_JugglingBalls_g17_c01.avi,JugglingBalls,7.64,0.4790658955001955
v_JugglingBalls_g17_c02.avi,JugglingBalls,7.92,0.4790658955001955
v_JugglingBalls_g17_c03.avi,JugglingBalls,8.36,0.4790658955001955
v_JugglingBalls_g17_c04.avi,JugglingBalls,8.4,0.4790658955001955
v_JugglingBalls_g18_c01.avi,JugglingBalls,10.16,0.4790658955001955
v_JugglingBalls_g18_c02.avi,JugglingBalls,9.72,0.4790658955001955
v_JugglingBalls_g18_c03.avi,JugglingBalls,10.08,0.4790658955001955
v_JugglingBalls_g18_c04.avi,JugglingBalls,9.88,0.4790658955001955
v_JugglingBalls_g19_c01.avi,JugglingBalls,10.24,0.4790658955001955
v_JugglingBalls_g19_c02.avi,JugglingBalls,9.36,0.4790658955001955
v_JugglingBalls_g19_c03.avi,JugglingBalls,9.44,0.4790658955001955
