video_name,black_count,blonde_count,red_count,white_count,final,category
v_ParallelBars_g08_c04,4,1,0,0,black,ParallelBars
v_ParallelBars_g09_c02,2,3,0,0,blonde,ParallelBars
v_ParallelBars_g10_c04,4,1,0,0,black,ParallelBars
v_ParallelBars_g11_c01,2,3,0,0,blonde,ParallelBars
v_ParallelBars_g12_c01,3,2,0,0,black,ParallelBars
v_ParallelBars_g13_c01,0,5,0,0,blonde,ParallelBars
v_ParallelBars_g13_c03,1,4,0,0,blonde,ParallelBars
v_ParallelBars_g14_c03,0,5,0,0,blonde,ParallelBars
v_ParallelBars_g14_c04,0,5,0,0,blonde,ParallelBars
v_ParallelBars_g16_c03,5,0,0,0,black,ParallelBars
v_ParallelBars_g17_c01,0,5,0,0,blonde,ParallelBars
v_ParallelBars_g17_c03,0,5,0,0,blonde,ParallelBars
v_ParallelBars_g18_c01,4,1,0,0,black,ParallelBars
v_ParallelBars_g19_c02,3,2,0,0,black,ParallelBars
v_ParallelBars_g20_c01,1,4,0,0,blonde,ParallelBars
v_ParallelBars_g20_c02,0,5,0,0,blonde,ParallelBars
v_ParallelBars_g23_c01,1,4,0,0,blonde,ParallelBars
v_ParallelBars_g23_c02,0,5,0,0,blonde,ParallelBars
v_ParallelBars_g24_c03,1,4,0,0,blonde,ParallelBars
v_ParallelBars_g24_c04,2,3,0,0,blonde,ParallelBars
v_ParallelBars_g25_c01,0,5,0,0,blonde,ParallelBars
v_ParallelBars_g25_c02,0,5,0,0,blonde,ParallelBars
v_PizzaTossing_g01_c02,1,4,0,0,blonde,PizzaTossing
v_PizzaTossing_g11_c01,0,5,0,0,blonde,PizzaTossing
v_PizzaTossing_g11_c05,2,3,0,0,blonde,PizzaTossing
v_PizzaTossing_g12_c03,2,3,0,0,blonde,PizzaTossing
v_PizzaTossing_g15_c02,1,4,0,0,blonde,PizzaTossing
v_PizzaTossing_g15_c03,0,5,0,0,blonde,PizzaTossing
v_PizzaTossing_g17_c02,1,4,0,0,blonde,PizzaTossing
v_PizzaTossing_g17_c03,2,3,0,0,blonde,PizzaTossing
v_PizzaTossing_g19_c04,1,4,0,0,blonde,PizzaTossing
v_PizzaTossing_g19_c05,2,3,0,0,blonde,PizzaTossing
v_PizzaTossing_g23_c01,4,1,0,0,black,PizzaTossing
v_PizzaTossing_g23_c02,5,0,0,0,black,PizzaTossing
v_PlayingCello_g08_c04,5,0,0,0,black,PlayingCello
v_PlayingCello_g09_c03,4,1,0,0,black,PlayingCello
v_PlayingCello_g09_c05,4,1,0,0,black,PlayingCello
v_PlayingCello_g09_c06,4,1,0,0,black,PlayingCello
v_PlayingCello_g10_c03,2,3,0,0,blonde,PlayingCello
v_PlayingCello_g25_c05,5,0,0,0,black,PlayingCello
v_PlayingCello_g25_c06,5,0,0,0,black,PlayingCello
v_PlayingCello_g25_c07,5,0,0,0,black,PlayingCello
v_PlayingDaf_g04_c07,1,4,0,0,blonde,PlayingDaf
v_PlayingDaf_g10_c01,5,0,0,0,black,PlayingDaf
v_PlayingDaf_g15_c06,3,2,0,0,black,PlayingDaf
v_PlayingDaf_g18_c01,5,0,0,0,black,PlayingDaf
v_PlayingDaf_g18_c02,5,0,0,0,black,PlayingDaf
v_PlayingDaf_g23_c03,2,3,0,0,blonde,PlayingDaf
v_PlayingDaf_g24_c03,2,3,0,0,blonde,PlayingDaf
v_PlayingDhol_g09_c03,2,3,0,0,blonde,PlayingDhol
v_PlayingDhol_g16_c02,2,3,0,0,blonde,PlayingDhol
v_PlayingDhol_g16_c03,2,3,0,0,blonde,PlayingDhol
v_PlayingDhol_g16_c06,2,3,0,0,blonde,PlayingDhol
v_PlayingDhol_g19_c02,1,4,0,0,blonde,PlayingDhol
v_PlayingDhol_g19_c05,1,4,0,0,blonde,PlayingDhol
v_PlayingFlute_g04_c02,2,3,0,0,blonde,PlayingFlute
v_PlayingFlute_g07_c02,2,3,0,0,blonde,PlayingFlute
v_PlayingFlute_g08_c05,0,5,0,0,blonde,PlayingFlute
v_PlayingFlute_g12_c01,2,3,0,0,blonde,PlayingFlute
v_PlayingFlute_g17_c02,5,0,0,0,black,PlayingFlute
v_PlayingFlute_g19_c01,1,4,0,0,blonde,PlayingFlute
v_PlayingFlute_g19_c03,2,3,0,0,blonde,PlayingFlute
v_PlayingFlute_g20_c01,5,0,0,0,black,PlayingFlute
v_PlayingPiano_g14_c03,3,2,0,0,black,PlayingPiano
v_PlayingPiano_g15_c04,2,3,0,0,blonde,PlayingPiano
v_PlayingPiano_g16_c01,2,3,0,0,blonde,PlayingPiano
v_PlayingPiano_g16_c05,1,4,0,0,blonde,PlayingPiano
v_PlayingPiano_g16_c06,1,4,0,0,blonde,PlayingPiano
v_PlayingPiano_g17_c03,2,3,0,0,blonde,PlayingPiano
v_PlayingPiano_g17_c06,0,5,0,0,blonde,PlayingPiano
v_PlayingPiano_g18_c02,0,3,2,0,blonde,PlayingPiano
v_PlayingPiano_g20_c01,0,5,0,0,blonde,PlayingPiano
v_PlayingPiano_g20_c02,0,5,0,0,blonde,PlayingPiano
v_PlayingPiano_g21_c01,2,3,0,0,blonde,PlayingPiano
v_PlayingTabla_g04_c03,5,0,0,0,black,PlayingTabla
v_PlayingTabla_g04_c05,3,2,0,0,black,PlayingTabla
v_PlayingTabla_g09_c01,3,2,0,0,black,PlayingTabla
v_PlayingTabla_g16_c01,3,2,0,0,black,PlayingTabla
v_PlayingTabla_g16_c03,3,2,0,0,black,PlayingTabla
v_PlayingTabla_g23_c04,3,2,0,0,black,PlayingTabla
v_PlayingViolin_g05_c02,1,4,0,0,blonde,PlayingViolin
v_PlayingViolin_g09_c02,1,4,0,0,blonde,PlayingViolin
v_PlayingViolin_g11_c03,0,5,0,0,blonde,PlayingViolin
v_PlayingViolin_g11_c04,0,5,0,0,blonde,PlayingViolin
v_PlayingViolin_g12_c04,1,4,0,0,blonde,PlayingViolin
v_PlayingViolin_g24_c04,4,1,0,0,black,PlayingViolin
v_PoleVault_g02_c04,0,5,0,0,blonde,PoleVault
v_PoleVault_g02_c06,1,4,0,0,blonde,PoleVault
v_PoleVault_g04_c05,1,4,0,0,blonde,PoleVault
v_PoleVault_g05_c03,2,3,0,0,blonde,PoleVault
v_PoleVault_g10_c04,1,4,0,0,blonde,PoleVault
v_PoleVault_g13_c02,0,5,0,0,blonde,PoleVault
v_PoleVault_g16_c01,2,3,0,0,blonde,PoleVault
v_PoleVault_g20_c02,0,5,0,0,blonde,PoleVault
v_PoleVault_g21_c02,0,5,0,0,blonde,PoleVault
v_PoleVault_g21_c04,2,3,0,0,blonde,PoleVault
v_PoleVault_g21_c06,0,5,0,0,blonde,PoleVault
v_PoleVault_g22_c04,3,2,0,0,black,PoleVault
v_PoleVault_g25_c01,3,2,0,0,black,PoleVault
v_PoleVault_g25_c06,4,1,0,0,black,PoleVault
v_PommelHorse_g01_c02,0,5,0,0,blonde,PommelHorse
v_PommelHorse_g01_c06,2,3,0,0,blonde,PommelHorse
v_PommelHorse_g04_c04,3,2,0,0,black,PommelHorse
v_PommelHorse_g11_c01,1,4,0,0,blonde,PommelHorse
v_PommelHorse_g11_c03,2,3,0,0,blonde,PommelHorse
v_PommelHorse_g16_c02,0,5,0,0,blonde,PommelHorse
v_PommelHorse_g20_c05,0,5,0,0,blonde,PommelHorse
v_PommelHorse_g20_c06,0,5,0,0,blonde,PommelHorse
v_PommelHorse_g20_c07,1,4,0,0,blonde,PommelHorse
v_PommelHorse_g22_c05,1,4,0,0,blonde,PommelHorse
v_PommelHorse_g22_c06,0,5,0,0,blonde,PommelHorse
v_PommelHorse_g25_c01,2,3,0,0,blonde,PommelHorse
v_PullUps_g01_c01,2,3,0,0,blonde,PullUps
v_PullUps_g06_c02,0,5,0,0,blonde,PullUps
v_PullUps_g11_c03,0,5,0,0,blonde,PullUps
v_PullUps_g11_c04,0,5,0,0,blonde,PullUps
v_PullUps_g12_c01,2,3,0,0,blonde,PullUps
v_PullUps_g15_c01,1,4,0,0,blonde,PullUps
v_PullUps_g15_c02,2,3,0,0,blonde,PullUps
v_PullUps_g17_c01,2,3,0,0,blonde,PullUps
v_PullUps_g17_c04,2,3,0,0,blonde,PullUps
v_PullUps_g19_c02,3,2,0,0,black,PullUps
v_Punch_g01_c05,0,5,0,0,blonde,Punch
v_Punch_g04_c02,4,1,0,0,black,Punch
v_Punch_g04_c05,5,0,0,0,black,Punch
v_Punch_g13_c04,2,3,0,0,blonde,Punch
v_Punch_g13_c05,2,3,0,0,blonde,Punch
v_Punch_g15_c01,3,2,0,0,black,Punch
v_Punch_g15_c02,3,2,0,0,black,Punch
v_Punch_g18_c05,2,3,0,0,blonde,Punch
v_Punch_g19_c01,0,5,0,0,blonde,Punch
v_Punch_g20_c01,2,3,0,0,blonde,Punch
v_PushUps_g01_c04,5,0,0,0,black,PushUps
v_PushUps_g10_c03,4,1,0,0,black,PushUps
v_PushUps_g20_c01,3,2,0,0,black,PushUps
v_PushUps_g25_c01,0,5,0,0,blonde,PushUps
v_PushUps_g25_c02,2,3,0,0,blonde,PushUps
v_Rafting_g03_c02,0,5,0,0,blonde,Rafting
v_Rafting_g07_c02,2,3,0,0,blonde,Rafting
v_Rafting_g08_c01,1,4,0,0,blonde,Rafting
v_Rafting_g10_c01,4,1,0,0,black,Rafting
v_Rafting_g10_c03,3,2,0,0,black,Rafting
v_Rafting_g13_c02,2,3,0,0,blonde,Rafting
v_Rafting_g13_c05,2,3,0,0,blonde,Rafting
v_Rafting_g14_c03,2,3,0,0,blonde,Rafting
v_Rafting_g16_c03,2,3,0,0,blonde,Rafting
v_Rafting_g17_c01,0,5,0,0,blonde,Rafting
v_Rafting_g17_c02,1,4,0,0,blonde,Rafting
v_Rafting_g19_c04,0,5,0,0,blonde,Rafting
v_Rafting_g21_c02,2,3,0,0,blonde,Rafting
v_Rafting_g21_c04,0,5,0,0,blonde,Rafting
v_Rafting_g24_c02,1,4,0,0,blonde,Rafting
v_Rafting_g25_c02,2,3,0,0,blonde,Rafting
v_RockClimbingIndoor_g02_c03,0,5,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g02_c04,2,3,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g04_c01,1,4,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g06_c05,1,4,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g07_c02,2,3,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g09_c04,2,3,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g12_c03,1,4,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g12_c05,2,3,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g13_c06,1,4,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g16_c01,5,0,0,0,black,RockClimbingIndoor
v_RockClimbingIndoor_g16_c03,4,1,0,0,black,RockClimbingIndoor
v_RockClimbingIndoor_g17_c04,2,3,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g17_c07,1,4,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g19_c02,2,3,0,0,blonde,RockClimbingIndoor
v_RockClimbingIndoor_g22_c05,3,2,0,0,black,RockClimbingIndoor
v_RockClimbingIndoor_g22_c06,3,2,0,0,black,RockClimbingIndoor
v_RockClimbingIndoor_g22_c07,3,2,0,0,black,RockClimbingIndoor
v_RopeClimbing_g02_c03,0,5,0,0,blonde,RopeClimbing
v_RopeClimbing_g02_c06,0,5,0,0,blonde,RopeClimbing
v_RopeClimbing_g13_c03,3,2,0,0,black,RopeClimbing
v_RopeClimbing_g13_c06,4,1,0,0,black,RopeClimbing
v_RopeClimbing_g14_c03,2,3,0,0,blonde,RopeClimbing
v_RopeClimbing_g15_c04,0,5,0,0,blonde,RopeClimbing
v_RopeClimbing_g15_c05,0,5,0,0,blonde,RopeClimbing
v_RopeClimbing_g19_c03,3,2,0,0,black,RopeClimbing
v_RopeClimbing_g19_c05,5,0,0,0,black,RopeClimbing
v_RopeClimbing_g19_c06,3,2,0,0,black,RopeClimbing
v_RopeClimbing_g23_c03,0,5,0,0,blonde,RopeClimbing
v_RopeClimbing_g23_c04,0,5,0,0,blonde,RopeClimbing
v_Rowing_g03_c02,5,0,0,0,black,Rowing
v_Rowing_g03_c04,3,2,0,0,black,Rowing
v_Rowing_g03_c06,3,2,0,0,black,Rowing
v_Rowing_g08_c02,2,3,0,0,blonde,Rowing
v_Rowing_g09_c03,1,4,0,0,blonde,Rowing
v_Rowing_g09_c04,1,4,0,0,blonde,Rowing
v_Rowing_g11_c06,2,3,0,0,blonde,Rowing
v_Rowing_g12_c07,0,5,0,0,blonde,Rowing
v_Rowing_g18_c01,0,5,0,0,blonde,Rowing
v_Rowing_g18_c02,1,4,0,0,blonde,Rowing
v_Rowing_g20_c01,0,5,0,0,blonde,Rowing
v_Rowing_g20_c03,0,5,0,0,blonde,Rowing
v_Rowing_g21_c01,3,2,0,0,black,Rowing
v_Rowing_g21_c02,4,1,0,0,black,Rowing
v_Rowing_g22_c02,0,5,0,0,blonde,Rowing
v_Rowing_g22_c03,2,3,0,0,blonde,Rowing
v_Rowing_g23_c04,1,4,0,0,blonde,Rowing
v_Rowing_g24_c02,3,2,0,0,black,Rowing
v_SalsaSpin_g10_c01,1,4,0,0,blonde,SalsaSpin
v_SalsaSpin_g10_c02,0,5,0,0,blonde,SalsaSpin
v_SalsaSpin_g13_c04,1,4,0,0,blonde,SalsaSpin
v_SalsaSpin_g14_c01,3,2,0,0,black,SalsaSpin
v_SalsaSpin_g14_c06,3,2,0,0,black,SalsaSpin
v_SalsaSpin_g15_c03,2,3,0,0,blonde,SalsaSpin
v_SalsaSpin_g19_c03,1,4,0,0,blonde,SalsaSpin
v_SalsaSpin_g20_c04,3,2,0,0,black,SalsaSpin
v_ShavingBeard_g02_c03,1,4,0,0,blonde,ShavingBeard
v_ShavingBeard_g04_c04,1,4,0,0,blonde,ShavingBeard
v_ShavingBeard_g08_c01,4,1,0,0,black,ShavingBeard
v_ShavingBeard_g08_c03,3,2,0,0,black,ShavingBeard
v_ShavingBeard_g08_c04,3,2,0,0,black,ShavingBeard
v_ShavingBeard_g09_c03,4,1,0,0,black,ShavingBeard
v_ShavingBeard_g09_c06,4,1,0,0,black,ShavingBeard
v_ShavingBeard_g12_c06,2,3,0,0,blonde,ShavingBeard
v_ShavingBeard_g16_c03,5,0,0,0,black,ShavingBeard
v_ShavingBeard_g16_c05,4,1,0,0,black,ShavingBeard
v_ShavingBeard_g19_c01,4,1,0,0,black,ShavingBeard
v_ShavingBeard_g19_c02,3,2,0,0,black,ShavingBeard
v_Shotput_g03_c02,3,2,0,0,black,Shotput
v_Shotput_g03_c04,5,0,0,0,black,Shotput
v_Shotput_g04_c05,2,3,0,0,blonde,Shotput
v_Shotput_g08_c03,3,2,0,0,black,Shotput
v_Shotput_g08_c07,3,2,0,0,black,Shotput
v_Shotput_g09_c01,2,3,0,0,blonde,Shotput
v_Shotput_g09_c06,1,4,0,0,blonde,Shotput
v_Shotput_g11_c04,1,4,0,0,blonde,Shotput
v_Shotput_g11_c07,2,3,0,0,blonde,Shotput
v_Shotput_g14_c02,0,5,0,0,blonde,Shotput
v_Shotput_g15_c05,0,5,0,0,blonde,Shotput
v_Shotput_g17_c03,1,4,0,0,blonde,Shotput
v_Shotput_g22_c01,2,3,0,0,blonde,Shotput
v_Shotput_g22_c03,2,3,0,0,blonde,Shotput
v_Shotput_g23_c05,0,5,0,0,blonde,Shotput
v_Shotput_g23_c07,0,5,0,0,blonde,Shotput
v_SkateBoarding_g01_c04,1,4,0,0,blonde,SkateBoarding
v_SkateBoarding_g02_c03,2,3,0,0,blonde,SkateBoarding
v_SkateBoarding_g02_c05,1,4,0,0,blonde,SkateBoarding
v_SkateBoarding_g06_c04,1,4,0,0,blonde,SkateBoarding
v_SkateBoarding_g11_c03,2,3,0,0,blonde,SkateBoarding
v_SkateBoarding_g12_c03,2,3,0,0,blonde,SkateBoarding
v_SkateBoarding_g13_c03,2,3,0,0,blonde,SkateBoarding
v_SkateBoarding_g23_c04,0,5,0,0,blonde,SkateBoarding
v_SkateBoarding_g24_c01,0,5,0,0,blonde,SkateBoarding
v_SkateBoarding_g24_c03,1,4,0,0,blonde,SkateBoarding
v_SkateBoarding_g25_c05,2,3,0,0,blonde,SkateBoarding
v_Skiing_g01_c01,2,3,0,0,blonde,Skiing
v_Skiing_g01_c03,2,3,0,0,blonde,Skiing
v_Skiing_g01_c05,2,3,0,0,blonde,Skiing
v_Skiing_g02_c02,2,3,0,0,blonde,Skiing
v_Skiing_g03_c01,3,2,0,0,black,Skiing
v_Skiing_g03_c02,5,0,0,0,black,Skiing
v_Skiing_g03_c07,4,1,0,0,black,Skiing
v_Skiing_g05_c04,2,3,0,0,blonde,Skiing
v_Skiing_g25_c03,3,2,0,0,black,Skiing
v_Skijet_g03_c01,2,3,0,0,blonde,Skijet
v_Skijet_g04_c02,1,4,0,0,blonde,Skijet
v_Skijet_g06_c04,2,3,0,0,blonde,Skijet
v_Skijet_g15_c03,3,2,0,0,black,Skijet
v_Skijet_g21_c01,2,3,0,0,blonde,Skijet
v_Skijet_g22_c03,2,3,0,0,blonde,Skijet
v_Skijet_g23_c03,1,4,0,0,blonde,Skijet
v_Skijet_g23_c04,1,4,0,0,blonde,Skijet
v_Skijet_g24_c02,1,4,0,0,blonde,Skijet
v_Skijet_g25_c02,1,4,0,0,blonde,Skijet
v_SkyDiving_g06_c03,3,2,0,0,black,SkyDiving
v_SkyDiving_g08_c01,2,3,0,0,blonde,SkyDiving
v_SkyDiving_g12_c03,0,5,0,0,blonde,SkyDiving
v_SkyDiving_g18_c02,3,2,0,0,black,SkyDiving
v_SkyDiving_g19_c03,2,3,0,0,blonde,SkyDiving
v_SkyDiving_g19_c04,2,3,0,0,blonde,SkyDiving
v_SkyDiving_g20_c05,2,3,0,0,blonde,SkyDiving
v_SkyDiving_g20_c06,2,3,0,0,blonde,SkyDiving
v_SkyDiving_g22_c01,1,4,0,0,blonde,SkyDiving
v_SkyDiving_g22_c02,0,5,0,0,blonde,SkyDiving
v_SkyDiving_g25_c03,1,4,0,0,blonde,SkyDiving
v_SoccerJuggling_g01_c01,3,2,0,0,black,SoccerJuggling
v_SoccerJuggling_g02_c04,2,3,0,0,blonde,SoccerJuggling
v_SoccerJuggling_g03_c03,1,4,0,0,blonde,SoccerJuggling
v_SoccerJuggling_g04_c05,1,4,0,0,blonde,SoccerJuggling
v_SoccerJuggling_g12_c02,2,3,0,0,blonde,SoccerJuggling
v_SoccerJuggling_g12_c03,2,3,0,0,blonde,SoccerJuggling
v_SoccerJuggling_g16_c05,4,1,0,0,black,SoccerJuggling
v_SoccerJuggling_g16_c06,5,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g16_c07,5,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g19_c02,4,1,0,0,black,SoccerJuggling
v_SoccerJuggling_g19_c06,5,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g19_c07,5,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g20_c03,3,2,0,0,black,SoccerJuggling
v_SoccerJuggling_g22_c05,1,4,0,0,blonde,SoccerJuggling
v_SoccerJuggling_g22_c06,2,3,0,0,blonde,SoccerJuggling
v_SoccerJuggling_g22_c07,1,4,0,0,blonde,SoccerJuggling
v_SoccerJuggling_g24_c02,1,4,0,0,blonde,SoccerJuggling
v_SoccerJuggling_g24_c04,2,3,0,0,blonde,SoccerJuggling
v_SoccerJuggling_g24_c05,0,5,0,0,blonde,SoccerJuggling
v_SoccerPenalty_g01_c06,3,2,0,0,black,SoccerPenalty
v_SoccerPenalty_g02_c02,5,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g02_c04,4,1,0,0,black,SoccerPenalty
v_SoccerPenalty_g03_c02,0,5,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g03_c04,0,5,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g04_c01,4,1,0,0,black,SoccerPenalty
v_SoccerPenalty_g05_c03,4,1,0,0,black,SoccerPenalty
v_SoccerPenalty_g06_c02,3,2,0,0,black,SoccerPenalty
v_SoccerPenalty_g06_c03,3,2,0,0,black,SoccerPenalty
v_SoccerPenalty_g06_c07,3,2,0,0,black,SoccerPenalty
v_SoccerPenalty_g09_c02,0,5,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g09_c04,0,5,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g10_c02,0,5,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g10_c04,0,5,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g11_c01,5,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g11_c05,5,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g12_c07,3,2,0,0,black,SoccerPenalty
v_SoccerPenalty_g15_c04,3,2,0,0,black,SoccerPenalty
v_SoccerPenalty_g15_c07,5,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g16_c01,1,4,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g16_c04,2,3,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g18_c02,1,4,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g19_c03,3,2,0,0,black,SoccerPenalty
v_SoccerPenalty_g20_c02,0,5,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g20_c04,1,4,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g22_c03,2,3,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g23_c06,2,3,0,0,blonde,SoccerPenalty
v_SoccerPenalty_g24_c02,3,2,0,0,black,SoccerPenalty
v_SoccerPenalty_g24_c05,4,1,0,0,black,SoccerPenalty
v_SoccerPenalty_g25_c04,5,0,0,0,black,SoccerPenalty
v_StillRings_g02_c03,1,4,0,0,blonde,StillRings
v_StillRings_g02_c04,0,5,0,0,blonde,StillRings
v_StillRings_g03_c03,4,1,0,0,black,StillRings
v_StillRings_g04_c02,3,2,0,0,black,StillRings
v_StillRings_g06_c03,0,5,0,0,blonde,StillRings
v_StillRings_g07_c01,1,4,0,0,blonde,StillRings
v_StillRings_g09_c02,5,0,0,0,black,StillRings
v_StillRings_g10_c03,4,1,0,0,black,StillRings
v_StillRings_g11_c02,4,1,0,0,black,StillRings
v_StillRings_g12_c03,0,5,0,0,blonde,StillRings
v_StillRings_g12_c04,0,5,0,0,blonde,StillRings
v_StillRings_g17_c01,3,2,0,0,black,StillRings
v_StillRings_g18_c02,3,2,0,0,black,StillRings
v_StillRings_g20_c02,0,5,0,0,blonde,StillRings
v_StillRings_g20_c03,2,3,0,0,blonde,StillRings
v_StillRings_g22_c04,3,2,0,0,black,StillRings
v_StillRings_g23_c01,0,5,0,0,blonde,StillRings
v_StillRings_g23_c04,0,5,0,0,blonde,StillRings
v_StillRings_g24_c02,4,1,0,0,black,StillRings
v_StillRings_g25_c03,3,2,0,0,black,StillRings
v_SumoWrestling_g01_c01,1,4,0,0,blonde,SumoWrestling
v_SumoWrestling_g06_c01,2,3,0,0,blonde,SumoWrestling
v_SumoWrestling_g06_c02,0,5,0,0,blonde,SumoWrestling
v_SumoWrestling_g07_c07,0,5,0,0,blonde,SumoWrestling
v_SumoWrestling_g08_c06,2,3,0,0,blonde,SumoWrestling
v_SumoWrestling_g09_c04,0,5,0,0,blonde,SumoWrestling
v_SumoWrestling_g14_c01,2,3,0,0,blonde,SumoWrestling
v_SumoWrestling_g17_c03,1,4,0,0,blonde,SumoWrestling
v_SumoWrestling_g24_c04,1,4,0,0,blonde,SumoWrestling
v_SumoWrestling_g25_c02,2,3,0,0,blonde,SumoWrestling
v_SumoWrestling_g25_c03,1,4,0,0,blonde,SumoWrestling
v_Surfing_g01_c04,0,5,0,0,blonde,Surfing
v_Surfing_g02_c03,2,3,0,0,blonde,Surfing
v_Surfing_g02_c04,0,5,0,0,blonde,Surfing
v_Surfing_g03_c03,3,2,0,0,black,Surfing
v_Surfing_g04_c01,0,5,0,0,blonde,Surfing
v_Surfing_g04_c04,0,5,0,0,blonde,Surfing
v_Surfing_g05_c03,1,4,0,0,blonde,Surfing
v_Surfing_g06_c02,3,2,0,0,black,Surfing
v_Surfing_g07_c02,2,3,0,0,blonde,Surfing
v_Surfing_g07_c03,0,5,0,0,blonde,Surfing
v_Surfing_g08_c06,5,0,0,0,black,Surfing
v_Surfing_g09_c05,5,0,0,0,black,Surfing
v_Surfing_g10_c01,1,4,0,0,blonde,Surfing
v_Surfing_g10_c06,0,5,0,0,blonde,Surfing
v_Surfing_g11_c04,3,2,0,0,black,Surfing
v_Surfing_g14_c01,0,5,0,0,blonde,Surfing
v_Surfing_g14_c04,0,5,0,0,blonde,Surfing
v_Surfing_g15_c01,2,3,0,0,blonde,Surfing
v_Surfing_g15_c03,1,4,0,0,blonde,Surfing
v_Surfing_g15_c05,2,3,0,0,blonde,Surfing
v_Surfing_g17_c02,2,3,0,0,blonde,Surfing
v_Surfing_g17_c06,2,3,0,0,blonde,Surfing
v_Surfing_g24_c04,1,4,0,0,blonde,Surfing
v_Swing_g01_c02,4,1,0,0,black,Swing
v_Swing_g01_c05,4,1,0,0,black,Swing
v_Swing_g04_c01,5,0,0,0,black,Swing
v_Swing_g04_c02,5,0,0,0,black,Swing
v_Swing_g04_c05,5,0,0,0,black,Swing
v_Swing_g09_c03,3,2,0,0,black,Swing
v_Swing_g09_c04,3,2,0,0,black,Swing
v_Swing_g11_c01,2,3,0,0,blonde,Swing
v_Swing_g11_c02,0,5,0,0,blonde,Swing
v_Swing_g11_c05,1,4,0,0,blonde,Swing
v_Swing_g14_c03,3,2,0,0,black,Swing
v_Swing_g20_c06,4,1,0,0,black,Swing
v_Swing_g22_c01,4,1,0,0,black,Swing
v_Swing_g23_c04,3,2,0,0,black,Swing
v_Swing_g25_c03,0,5,0,0,blonde,Swing
v_Swing_g25_c04,0,5,0,0,blonde,Swing
v_TableTennisShot_g01_c02,2,3,0,0,blonde,TableTennisShot
v_TableTennisShot_g01_c03,0,5,0,0,blonde,TableTennisShot
v_TableTennisShot_g03_c04,2,3,0,0,blonde,TableTennisShot
v_TableTennisShot_g04_c03,4,1,0,0,black,TableTennisShot
v_TableTennisShot_g06_c01,2,3,0,0,blonde,TableTennisShot
v_TableTennisShot_g06_c02,2,3,0,0,blonde,TableTennisShot
v_TableTennisShot_g11_c02,2,3,0,0,blonde,TableTennisShot
v_TableTennisShot_g12_c01,2,3,0,0,blonde,TableTennisShot
v_TableTennisShot_g12_c04,0,5,0,0,blonde,TableTennisShot
v_TableTennisShot_g15_c02,1,4,0,0,blonde,TableTennisShot
v_TableTennisShot_g24_c01,3,2,0,0,black,TableTennisShot
v_TableTennisShot_g24_c04,3,2,0,0,black,TableTennisShot
v_TaiChi_g06_c03,2,3,0,0,blonde,TaiChi
v_TaiChi_g07_c02,3,2,0,0,black,TaiChi
v_TaiChi_g18_c01,2,3,0,0,blonde,TaiChi
v_TaiChi_g21_c01,1,4,0,0,blonde,TaiChi
v_TaiChi_g24_c02,2,3,0,0,blonde,TaiChi
v_TaiChi_g24_c04,0,5,0,0,blonde,TaiChi
v_TennisSwing_g04_c07,2,3,0,0,blonde,TennisSwing
v_TennisSwing_g06_c06,4,1,0,0,black,TennisSwing
v_TennisSwing_g06_c07,3,2,0,0,black,TennisSwing
v_TennisSwing_g10_c07,0,5,0,0,blonde,TennisSwing
v_TennisSwing_g15_c01,0,5,0,0,blonde,TennisSwing
v_TennisSwing_g21_c05,5,0,0,0,black,TennisSwing
v_TennisSwing_g21_c06,5,0,0,0,black,TennisSwing
v_TennisSwing_g23_c01,0,5,0,0,blonde,TennisSwing
v_TennisSwing_g24_c02,0,5,0,0,blonde,TennisSwing
