video_name,white_count,asian_count,black_count,middle_eastern_count,indian_count,hispanic_count,final,category
v_Knitting_g03_c03,1,4,0,0,0,0,asian,Knitting
v_Knitting_g06_c02,3,2,0,0,0,0,white,Knitting
v_Knitting_g06_c03,3,2,0,0,0,0,white,Knitting
v_Knitting_g07_c01,3,2,0,0,0,0,white,Knitting
v_Knitting_g08_c01,1,2,2,0,0,0,asian,Knitting
v_Knitting_g08_c03,2,0,3,0,0,0,black,Knitting
v_Knitting_g09_c03,2,3,0,0,0,0,asian,Knitting
v_Knitting_g11_c01,3,2,0,0,0,0,white,Knitting
v_Knitting_g11_c04,3,2,0,0,0,0,white,Knitting
v_Knitting_g15_c02,1,4,0,0,0,0,asian,Knitting
v_Knitting_g15_c06,2,3,0,0,0,0,asian,Knitting
v_Knitting_g16_c04,3,2,0,0,0,0,white,Knitting
v_Knitting_g16_c05,3,2,0,0,0,0,white,Knitting
v_Knitting_g17_c02,3,2,0,0,0,0,white,Knitting
v_Knitting_g17_c05,3,2,0,0,0,0,white,Knitting
v_Knitting_g22_c04,2,3,0,0,0,0,asian,Knitting
v_Knitting_g23_c03,2,3,0,0,0,0,asian,Knitting
v_LongJump_g01_c01,2,1,2,0,0,0,white,LongJump
v_LongJump_g04_c02,1,4,0,0,0,0,asian,LongJump
v_LongJump_g04_c03,2,0,3,0,0,0,black,LongJump
v_LongJump_g04_c06,2,0,3,0,0,0,black,LongJump
v_LongJump_g04_c07,2,3,0,0,0,0,asian,LongJump
v_LongJump_g06_c01,3,1,1,0,0,0,white,LongJump
v_LongJump_g07_c01,2,3,0,0,0,0,asian,LongJump
v_LongJump_g07_c04,2,0,3,0,0,0,black,LongJump
v_LongJump_g08_c01,0,0,5,0,0,0,black,LongJump
v_LongJump_g08_c02,0,5,0,0,0,0,asian,LongJump
v_LongJump_g08_c05,0,0,5,0,0,0,black,LongJump
v_LongJump_g10_c02,5,0,0,0,0,0,white,LongJump
v_LongJump_g10_c03,1,2,2,0,0,0,asian,LongJump
v_LongJump_g10_c04,5,0,0,0,0,0,white,LongJump
v_LongJump_g10_c06,5,0,0,0,0,0,white,LongJump
v_LongJump_g12_c01,4,0,1,0,0,0,white,LongJump
v_LongJump_g13_c02,4,0,1,0,0,0,white,LongJump
v_LongJump_g13_c05,4,0,1,0,0,0,white,LongJump
v_LongJump_g13_c06,4,0,1,0,0,0,white,LongJump
v_LongJump_g14_c05,1,4,0,0,0,0,asian,LongJump
v_LongJump_g15_c02,5,0,0,0,0,0,white,LongJump
v_LongJump_g17_c01,1,0,4,0,0,0,black,LongJump
v_LongJump_g17_c05,2,0,3,0,0,0,black,LongJump
v_LongJump_g18_c02,2,0,3,0,0,0,black,LongJump
v_LongJump_g18_c05,2,0,3,0,0,0,black,LongJump
v_LongJump_g19_c02,1,4,0,0,0,0,asian,LongJump
v_LongJump_g19_c03,1,1,3,0,0,0,black,LongJump
v_LongJump_g19_c05,2,3,0,0,0,0,asian,LongJump
v_LongJump_g20_c01,2,0,3,0,0,0,black,LongJump
v_LongJump_g24_c02,1,0,4,0,0,0,black,LongJump
v_Lunges_g03_c02,2,0,3,0,0,0,black,Lunges
v_Lunges_g05_c01,3,0,2,0,0,0,white,Lunges
v_Lunges_g07_c01,2,3,0,0,0,0,asian,Lunges
v_Lunges_g13_c03,4,0,1,0,0,0,white,Lunges
v_Lunges_g13_c06,4,0,1,0,0,0,white,Lunges
v_Lunges_g21_c04,3,0,2,0,0,0,white,Lunges
v_Lunges_g25_c02,2,3,0,0,0,0,asian,Lunges
v_MilitaryParade_g01_c03,5,0,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g01_c05,5,0,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g01_c06,5,0,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g02_c03,0,2,3,0,0,0,black,MilitaryParade
v_MilitaryParade_g02_c04,1,4,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g07_c03,3,2,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g08_c01,0,2,3,0,0,0,black,MilitaryParade
v_MilitaryParade_g08_c05,2,3,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g11_c01,1,4,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g11_c02,0,5,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g12_c01,2,0,3,0,0,0,black,MilitaryParade
v_MilitaryParade_g13_c04,5,0,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g14_c01,0,5,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g15_c01,3,2,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g15_c03,5,0,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g16_c02,5,0,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g16_c04,0,1,4,0,0,0,black,MilitaryParade
v_MilitaryParade_g17_c04,2,3,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g18_c04,0,5,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g18_c05,1,0,4,0,0,0,black,MilitaryParade
v_MilitaryParade_g18_c06,1,4,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g20_c04,3,2,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g21_c01,3,2,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g22_c01,2,3,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g24_c01,5,0,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g24_c02,5,0,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g25_c05,5,0,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g25_c07,3,2,0,0,0,0,white,MilitaryParade
v_Mixing_g01_c06,3,2,0,0,0,0,white,Mixing
v_Mixing_g01_c07,5,0,0,0,0,0,white,Mixing
v_Mixing_g03_c03,0,5,0,0,0,0,asian,Mixing
v_Mixing_g03_c04,1,4,0,0,0,0,asian,Mixing
v_Mixing_g03_c06,2,3,0,0,0,0,asian,Mixing
v_Mixing_g04_c01,4,1,0,0,0,0,white,Mixing
v_Mixing_g05_c03,2,3,0,0,0,0,asian,Mixing
v_Mixing_g05_c04,1,4,0,0,0,0,asian,Mixing
v_Mixing_g05_c06,1,4,0,0,0,0,asian,Mixing
v_Mixing_g06_c02,1,4,0,0,0,0,asian,Mixing
v_Mixing_g07_c03,3,2,0,0,0,0,white,Mixing
v_Mixing_g09_c01,2,3,0,0,0,0,asian,Mixing
v_Mixing_g13_c01,3,2,0,0,0,0,white,Mixing
v_Mixing_g13_c05,0,0,5,0,0,0,black,Mixing
v_Mixing_g14_c01,4,1,0,0,0,0,white,Mixing
v_Mixing_g14_c03,4,1,0,0,0,0,white,Mixing
v_Mixing_g14_c05,3,2,0,0,0,0,white,Mixing
v_Mixing_g15_c02,1,4,0,0,0,0,asian,Mixing
v_Mixing_g15_c03,2,3,0,0,0,0,asian,Mixing
v_Mixing_g15_c05,1,4,0,0,0,0,asian,Mixing
v_Mixing_g21_c03,3,2,0,0,0,0,white,Mixing
v_Mixing_g21_c04,2,2,1,0,0,0,white,Mixing
v_Mixing_g23_c01,4,1,0,0,0,0,white,Mixing
v_Mixing_g23_c02,4,1,0,0,0,0,white,Mixing
v_MoppingFloor_g03_c03,3,2,0,0,0,0,white,MoppingFloor
v_MoppingFloor_g04_c05,1,4,0,0,0,0,asian,MoppingFloor
v_MoppingFloor_g05_c04,4,1,0,0,0,0,white,MoppingFloor
v_MoppingFloor_g06_c03,4,1,0,0,0,0,white,MoppingFloor
v_MoppingFloor_g10_c02,1,1,3,0,0,0,black,MoppingFloor
v_MoppingFloor_g10_c04,3,2,0,0,0,0,white,MoppingFloor
v_MoppingFloor_g12_c03,0,3,2,0,0,0,asian,MoppingFloor
v_MoppingFloor_g13_c04,0,0,5,0,0,0,black,MoppingFloor
v_MoppingFloor_g18_c03,0,5,0,0,0,0,asian,MoppingFloor
v_MoppingFloor_g18_c04,2,3,0,0,0,0,asian,MoppingFloor
v_MoppingFloor_g19_c04,0,0,5,0,0,0,black,MoppingFloor
v_MoppingFloor_g25_c02,2,0,3,0,0,0,black,MoppingFloor
v_Nunchucks_g04_c01,3,2,0,0,0,0,white,Nunchucks
v_Nunchucks_g07_c01,3,0,2,0,0,0,white,Nunchucks
v_Nunchucks_g10_c04,0,4,1,0,0,0,asian,Nunchucks
v_Nunchucks_g14_c01,4,0,1,0,0,0,white,Nunchucks
v_Nunchucks_g14_c02,3,0,2,0,0,0,white,Nunchucks
v_Nunchucks_g18_c02,3,2,0,0,0,0,white,Nunchucks
v_Nunchucks_g18_c06,3,2,0,0,0,0,white,Nunchucks
v_Nunchucks_g21_c01,1,4,0,0,0,0,asian,Nunchucks
v_Nunchucks_g22_c03,4,0,1,0,0,0,white,Nunchucks
v_Nunchucks_g25_c03,0,2,3,0,0,0,black,Nunchucks
v_Nunchucks_g25_c06,0,1,4,0,0,0,black,Nunchucks
v_ParallelBars_g02_c04,1,4,0,0,0,0,asian,ParallelBars
v_ParallelBars_g04_c02,4,1,0,0,0,0,white,ParallelBars
v_ParallelBars_g04_c03,4,0,1,0,0,0,white,ParallelBars
v_ParallelBars_g04_c04,5,0,0,0,0,0,white,ParallelBars
v_ParallelBars_g05_c02,2,0,3,0,0,0,black,ParallelBars
v_ParallelBars_g10_c02,4,1,0,0,0,0,white,ParallelBars
v_ParallelBars_g10_c04,5,0,0,0,0,0,white,ParallelBars
v_ParallelBars_g14_c04,1,4,0,0,0,0,asian,ParallelBars
v_ParallelBars_g16_c02,2,3,0,0,0,0,asian,ParallelBars
v_ParallelBars_g21_c04,0,5,0,0,0,0,asian,ParallelBars
v_ParallelBars_g25_c04,2,0,3,0,0,0,black,ParallelBars
v_PizzaTossing_g02_c05,2,3,0,0,0,0,asian,PizzaTossing
v_PizzaTossing_g06_c01,2,0,3,0,0,0,black,PizzaTossing
v_PizzaTossing_g06_c05,1,0,4,0,0,0,black,PizzaTossing
v_PizzaTossing_g08_c02,3,0,2,0,0,0,white,PizzaTossing
v_PizzaTossing_g14_c03,2,0,3,0,0,0,black,PizzaTossing
v_PizzaTossing_g17_c03,2,0,3,0,0,0,black,PizzaTossing
v_PizzaTossing_g22_c01,0,1,4,0,0,0,black,PizzaTossing
v_PizzaTossing_g24_c04,0,0,5,0,0,0,black,PizzaTossing
v_PizzaTossing_g25_c03,1,4,0,0,0,0,asian,PizzaTossing
v_PlayingCello_g05_c01,3,2,0,0,0,0,white,PlayingCello
v_PlayingCello_g05_c04,2,2,1,0,0,0,white,PlayingCello
v_PlayingCello_g05_c07,4,0,1,0,0,0,white,PlayingCello
v_PlayingCello_g10_c04,0,5,0,0,0,0,asian,PlayingCello
v_PlayingCello_g10_c07,1,4,0,0,0,0,asian,PlayingCello
v_PlayingCello_g14_c04,3,2,0,0,0,0,white,PlayingCello
v_PlayingCello_g23_c01,3,0,2,0,0,0,white,PlayingCello
v_PlayingCello_g23_c02,3,0,2,0,0,0,white,PlayingCello
v_PlayingCello_g23_c06,3,0,2,0,0,0,white,PlayingCello
v_PlayingCello_g24_c02,2,3,0,0,0,0,asian,PlayingCello
v_PlayingCello_g24_c04,2,3,0,0,0,0,asian,PlayingCello
v_PlayingCello_g24_c06,1,4,0,0,0,0,asian,PlayingCello
v_PlayingCello_g25_c05,5,0,0,0,0,0,white,PlayingCello
v_PlayingCello_g25_c06,5,0,0,0,0,0,white,PlayingCello
v_PlayingCello_g25_c07,5,0,0,0,0,0,white,PlayingCello
v_PlayingDaf_g01_c03,2,3,0,0,0,0,asian,PlayingDaf
v_PlayingDaf_g04_c01,2,3,0,0,0,0,asian,PlayingDaf
v_PlayingDaf_g04_c02,2,3,0,0,0,0,asian,PlayingDaf
v_PlayingDaf_g05_c03,0,3,2,0,0,0,asian,PlayingDaf
v_PlayingDaf_g05_c05,1,2,2,0,0,0,asian,PlayingDaf
v_PlayingDaf_g05_c06,1,3,1,0,0,0,asian,PlayingDaf
v_PlayingDaf_g09_c02,0,1,4,0,0,0,black,PlayingDaf
v_PlayingDaf_g09_c05,0,0,5,0,0,0,black,PlayingDaf
v_PlayingDaf_g12_c03,2,2,1,0,0,0,white,PlayingDaf
v_PlayingDaf_g14_c05,1,4,0,0,0,0,asian,PlayingDaf
v_PlayingDaf_g14_c07,0,3,2,0,0,0,asian,PlayingDaf
v_PlayingDaf_g15_c05,2,3,0,0,0,0,asian,PlayingDaf
v_PlayingDaf_g15_c06,2,3,0,0,0,0,asian,PlayingDaf
v_PlayingDaf_g15_c07,1,4,0,0,0,0,asian,PlayingDaf
v_PlayingDaf_g19_c04,3,2,0,0,0,0,white,PlayingDaf
v_PlayingDaf_g20_c01,5,0,0,0,0,0,white,PlayingDaf
v_PlayingDaf_g20_c05,3,2,0,0,0,0,white,PlayingDaf
v_PlayingDaf_g20_c06,3,2,0,0,0,0,white,PlayingDaf
v_PlayingDhol_g01_c01,0,1,3,0,1,0,black,PlayingDhol
v_PlayingDhol_g03_c01,0,3,2,0,0,0,asian,PlayingDhol
v_PlayingDhol_g07_c01,0,1,4,0,0,0,black,PlayingDhol
v_PlayingDhol_g07_c06,0,2,3,0,0,0,black,PlayingDhol
v_PlayingDhol_g07_c07,0,1,4,0,0,0,black,PlayingDhol
v_PlayingDhol_g08_c03,1,4,0,0,0,0,asian,PlayingDhol
v_PlayingDhol_g09_c01,0,1,3,0,1,0,black,PlayingDhol
v_PlayingDhol_g09_c02,0,1,1,0,3,0,indian,PlayingDhol
v_PlayingDhol_g09_c03,0,2,0,0,3,0,indian,PlayingDhol
v_PlayingDhol_g17_c05,0,2,3,0,0,0,black,PlayingDhol
v_PlayingDhol_g18_c06,0,1,0,0,4,0,indian,PlayingDhol
v_PlayingDhol_g19_c01,0,3,2,0,0,0,asian,PlayingDhol
v_PlayingDhol_g19_c03,0,3,2,0,0,0,asian,PlayingDhol
v_PlayingDhol_g19_c05,0,3,2,0,0,0,asian,PlayingDhol
v_PlayingDhol_g25_c03,3,0,2,0,0,0,white,PlayingDhol
v_PlayingDhol_g25_c04,2,1,2,0,0,0,white,PlayingDhol
v_PlayingDhol_g25_c06,2,3,0,0,0,0,asian,PlayingDhol
v_PlayingDhol_g25_c07,2,1,2,0,0,0,white,PlayingDhol
v_PlayingFlute_g05_c01,0,0,5,0,0,0,black,PlayingFlute
v_PlayingFlute_g05_c03,0,2,3,0,0,0,black,PlayingFlute
v_PlayingFlute_g08_c02,4,1,0,0,0,0,white,PlayingFlute
v_PlayingFlute_g08_c05,4,1,0,0,0,0,white,PlayingFlute
v_PlayingFlute_g12_c04,3,2,0,0,0,0,white,PlayingFlute
v_PlayingFlute_g14_c04,0,2,3,0,0,0,black,PlayingFlute
v_PlayingFlute_g17_c02,2,3,0,0,0,0,asian,PlayingFlute
v_PlayingFlute_g18_c04,0,2,3,0,0,0,black,PlayingFlute
v_PlayingGuitar_g03_c01,4,1,0,0,0,0,white,PlayingGuitar
v_PlayingGuitar_g03_c03,3,2,0,0,0,0,white,PlayingGuitar
v_PlayingGuitar_g03_c04,3,2,0,0,0,0,white,PlayingGuitar
v_PlayingGuitar_g06_c05,2,0,3,0,0,0,black,PlayingGuitar
v_PlayingGuitar_g18_c02,4,0,1,0,0,0,white,PlayingGuitar
v_PlayingGuitar_g18_c03,1,2,2,0,0,0,asian,PlayingGuitar
v_PlayingGuitar_g22_c05,0,5,0,0,0,0,asian,PlayingGuitar
v_PlayingPiano_g02_c02,0,2,3,0,0,0,black,PlayingPiano
v_PlayingPiano_g02_c03,3,2,0,0,0,0,white,PlayingPiano
v_PlayingPiano_g03_c01,2,1,2,0,0,0,white,PlayingPiano
v_PlayingPiano_g03_c03,3,2,0,0,0,0,white,PlayingPiano
v_PlayingPiano_g04_c04,3,2,0,0,0,0,white,PlayingPiano
v_PlayingPiano_g20_c01,2,2,1,0,0,0,white,PlayingPiano
v_PlayingPiano_g20_c02,5,0,0,0,0,0,white,PlayingPiano
v_PlayingPiano_g21_c04,2,0,3,0,0,0,black,PlayingPiano
v_PlayingSitar_g02_c03,0,2,3,0,0,0,black,PlayingSitar
v_PlayingSitar_g08_c01,0,3,2,0,0,0,asian,PlayingSitar
v_PlayingSitar_g08_c02,0,3,2,0,0,0,asian,PlayingSitar
v_PlayingSitar_g08_c07,0,5,0,0,0,0,asian,PlayingSitar
v_PlayingSitar_g09_c01,1,0,2,0,2,0,black,PlayingSitar
v_PlayingSitar_g09_c03,3,2,0,0,0,0,white,PlayingSitar
v_PlayingSitar_g09_c06,0,1,2,0,2,0,black,PlayingSitar
v_PlayingSitar_g09_c07,0,0,2,0,3,0,indian,PlayingSitar
v_PlayingSitar_g11_c02,0,3,1,0,1,0,asian,PlayingSitar
v_PlayingSitar_g11_c07,0,2,1,0,2,0,asian,PlayingSitar
v_PlayingSitar_g12_c04,0,3,2,0,0,0,asian,PlayingSitar
v_PlayingSitar_g14_c01,0,2,0,0,3,0,indian,PlayingSitar
v_PlayingSitar_g14_c03,0,0,0,0,5,0,indian,PlayingSitar
v_PlayingSitar_g16_c04,3,2,0,0,0,0,white,PlayingSitar
v_PlayingSitar_g16_c07,5,0,0,0,0,0,white,PlayingSitar
v_PlayingSitar_g17_c04,2,0,0,0,3,0,indian,PlayingSitar
v_PlayingSitar_g18_c04,3,0,0,0,2,0,white,PlayingSitar
v_PlayingSitar_g18_c05,4,0,0,0,1,0,white,PlayingSitar
v_PlayingSitar_g18_c06,3,0,0,0,2,0,white,PlayingSitar
v_PlayingSitar_g24_c03,0,0,1,0,4,0,indian,PlayingSitar
v_PlayingSitar_g24_c04,0,0,2,0,3,0,indian,PlayingSitar
v_PlayingSitar_g24_c05,0,0,1,0,4,0,indian,PlayingSitar
v_PlayingSitar_g24_c07,2,0,2,0,1,0,white,PlayingSitar
v_PlayingTabla_g02_c02,2,0,0,0,3,0,indian,PlayingTabla
v_PlayingTabla_g05_c02,0,1,0,0,4,0,indian,PlayingTabla
v_PlayingTabla_g06_c01,0,4,1,0,0,0,asian,PlayingTabla
v_PlayingTabla_g07_c01,0,2,0,0,3,0,indian,PlayingTabla
v_PlayingTabla_g07_c02,0,1,0,0,4,0,indian,PlayingTabla
v_PlayingTabla_g16_c01,3,0,0,0,2,0,white,PlayingTabla
v_PlayingTabla_g16_c02,3,0,0,0,2,0,white,PlayingTabla
v_PlayingTabla_g17_c01,0,3,0,0,2,0,asian,PlayingTabla
v_PlayingTabla_g22_c04,0,4,0,0,1,0,asian,PlayingTabla
v_PlayingTabla_g24_c02,0,1,0,0,4,0,indian,PlayingTabla
v_PlayingViolin_g01_c01,0,1,4,0,0,0,black,PlayingViolin
v_PlayingViolin_g02_c01,2,3,0,0,0,0,asian,PlayingViolin
v_PlayingViolin_g08_c01,2,3,0,0,0,0,asian,PlayingViolin
v_PlayingViolin_g09_c01,1,0,4,0,0,0,black,PlayingViolin
v_PoleVault_g02_c07,3,0,2,0,0,0,white,PoleVault
v_PoleVault_g03_c03,0,1,4,0,0,0,black,PoleVault
v_PoleVault_g03_c05,1,1,3,0,0,0,black,PoleVault
v_PoleVault_g04_c03,1,0,4,0,0,0,black,PoleVault
v_PoleVault_g04_c04,1,1,3,0,0,0,black,PoleVault
v_PoleVault_g04_c06,0,0,5,0,0,0,black,PoleVault
v_PoleVault_g08_c04,0,0,5,0,0,0,black,PoleVault
v_PoleVault_g09_c02,4,0,1,0,0,0,white,PoleVault
v_PoleVault_g09_c03,5,0,0,0,0,0,white,PoleVault
v_PoleVault_g11_c01,2,0,3,0,0,0,black,PoleVault
v_PoleVault_g11_c03,1,1,3,0,0,0,black,PoleVault
v_PoleVault_g12_c05,2,0,3,0,0,0,black,PoleVault
v_PoleVault_g13_c05,2,0,3,0,0,0,black,PoleVault
v_PoleVault_g14_c01,5,0,0,0,0,0,white,PoleVault
v_PoleVault_g14_c03,4,1,0,0,0,0,white,PoleVault
v_PoleVault_g14_c06,5,0,0,0,0,0,white,PoleVault
v_PoleVault_g17_c04,2,0,3,0,0,0,black,PoleVault
v_PoleVault_g17_c06,1,0,4,0,0,0,black,PoleVault
v_PoleVault_g17_c07,0,0,5,0,0,0,black,PoleVault
v_PoleVault_g18_c01,3,0,2,0,0,0,white,PoleVault
v_PoleVault_g19_c03,3,0,2,0,0,0,white,PoleVault
v_PoleVault_g19_c05,5,0,0,0,0,0,white,PoleVault
v_PoleVault_g19_c07,5,0,0,0,0,0,white,PoleVault
v_PoleVault_g20_c03,2,0,3,0,0,0,black,PoleVault
v_PoleVault_g20_c04,0,1,4,0,0,0,black,PoleVault
v_PoleVault_g21_c02,1,0,4,0,0,0,black,PoleVault
v_PoleVault_g21_c05,0,0,5,0,0,0,black,PoleVault
v_PoleVault_g21_c06,0,0,5,0,0,0,black,PoleVault
v_PoleVault_g22_c04,2,0,3,0,0,0,black,PoleVault
v_PoleVault_g24_c01,0,0,5,0,0,0,black,PoleVault
v_PoleVault_g24_c05,2,0,3,0,0,0,black,PoleVault
v_PommelHorse_g12_c05,0,5,0,0,0,0,asian,PommelHorse
v_PommelHorse_g12_c06,1,4,0,0,0,0,asian,PommelHorse
v_PommelHorse_g17_c03,2,0,3,0,0,0,black,PommelHorse
v_PommelHorse_g20_c01,1,0,4,0,0,0,black,PommelHorse
v_PommelHorse_g20_c02,1,0,4,0,0,0,black,PommelHorse
v_PommelHorse_g20_c03,0,0,5,0,0,0,black,PommelHorse
v_PullUps_g02_c03,4,0,1,0,0,0,white,PullUps
v_PullUps_g02_c04,5,0,0,0,0,0,white,PullUps
v_PullUps_g03_c01,0,5,0,0,0,0,asian,PullUps
v_PullUps_g04_c02,2,0,3,0,0,0,black,PullUps
v_PullUps_g05_c01,1,0,4,0,0,0,black,PullUps
v_PullUps_g19_c03,2,3,0,0,0,0,asian,PullUps
v_PullUps_g23_c01,2,0,3,0,0,0,black,PullUps
v_PullUps_g23_c04,4,1,0,0,0,0,white,PullUps
v_Punch_g01_c01,2,0,3,0,0,0,black,Punch
v_Punch_g04_c01,4,0,1,0,0,0,white,Punch
v_Punch_g04_c04,3,0,2,0,0,0,white,Punch
v_Punch_g05_c01,5,0,0,0,0,0,white,Punch
v_Punch_g05_c03,3,0,2,0,0,0,white,Punch
v_Punch_g05_c05,3,0,2,0,0,0,white,Punch
v_Punch_g06_c04,4,0,1,0,0,0,white,Punch
v_Punch_g08_c02,2,0,3,0,0,0,black,Punch
v_Punch_g08_c06,2,0,3,0,0,0,black,Punch
v_Punch_g10_c02,0,4,1,0,0,0,asian,Punch
v_Punch_g11_c04,3,0,2,0,0,0,white,Punch
v_Punch_g11_c05,3,0,2,0,0,0,white,Punch
v_Punch_g11_c07,5,0,0,0,0,0,white,Punch
v_Punch_g12_c03,2,0,3,0,0,0,black,Punch
v_Punch_g14_c04,3,0,2,0,0,0,white,Punch
v_Punch_g17_c02,4,0,1,0,0,0,white,Punch
v_Punch_g18_c01,0,0,5,0,0,0,black,Punch
v_Punch_g18_c05,0,3,2,0,0,0,asian,Punch
v_Punch_g18_c07,0,1,4,0,0,0,black,Punch
v_Punch_g19_c01,3,0,2,0,0,0,white,Punch
v_Punch_g20_c04,2,0,3,0,0,0,black,Punch
v_Punch_g21_c03,2,0,3,0,0,0,black,Punch
v_Punch_g21_c05,1,0,4,0,0,0,black,Punch
v_Punch_g23_c03,4,0,1,0,0,0,white,Punch
v_Punch_g24_c02,2,0,3,0,0,0,black,Punch
v_Punch_g24_c03,1,0,4,0,0,0,black,Punch
v_Punch_g24_c05,2,0,3,0,0,0,black,Punch
v_Punch_g25_c03,0,0,5,0,0,0,black,Punch
v_Punch_g25_c06,0,0,5,0,0,0,black,Punch
v_Punch_g25_c07,0,0,5,0,0,0,black,Punch
v_PushUps_g06_c04,0,2,3,0,0,0,black,PushUps
v_PushUps_g07_c04,3,0,2,0,0,0,white,PushUps
v_RockClimbingIndoor_g02_c05,5,0,0,0,0,0,white,RockClimbingIndoor
v_RockClimbingIndoor_g12_c01,2,0,3,0,0,0,black,RockClimbingIndoor
v_RockClimbingIndoor_g12_c02,0,1,4,0,0,0,black,RockClimbingIndoor
v_RockClimbingIndoor_g12_c04,1,3,1,0,0,0,asian,RockClimbingIndoor
v_RockClimbingIndoor_g14_c03,3,2,0,0,0,0,white,RockClimbingIndoor
v_RockClimbingIndoor_g14_c05,5,0,0,0,0,0,white,RockClimbingIndoor
v_RockClimbingIndoor_g15_c02,1,0,4,0,0,0,black,RockClimbingIndoor
v_RockClimbingIndoor_g16_c01,1,4,0,0,0,0,asian,RockClimbingIndoor
v_RockClimbingIndoor_g16_c02,2,3,0,0,0,0,asian,RockClimbingIndoor
v_RockClimbingIndoor_g20_c01,0,5,0,0,0,0,asian,RockClimbingIndoor
v_RockClimbingIndoor_g21_c01,1,4,0,0,0,0,asian,RockClimbingIndoor
v_RockClimbingIndoor_g21_c05,2,3,0,0,0,0,asian,RockClimbingIndoor
v_RockClimbingIndoor_g23_c04,1,4,0,0,0,0,asian,RockClimbingIndoor
v_RopeClimbing_g01_c04,2,0,3,0,0,0,black,RopeClimbing
v_RopeClimbing_g02_c01,1,0,4,0,0,0,black,RopeClimbing
v_RopeClimbing_g02_c02,1,0,4,0,0,0,black,RopeClimbing
v_RopeClimbing_g08_c03,4,0,1,0,0,0,white,RopeClimbing
v_RopeClimbing_g08_c04,4,0,1,0,0,0,white,RopeClimbing
v_RopeClimbing_g23_c02,1,1,3,0,0,0,black,RopeClimbing
v_Rowing_g02_c01,0,1,4,0,0,0,black,Rowing
v_Rowing_g02_c03,1,0,4,0,0,0,black,Rowing
v_Rowing_g07_c03,0,2,3,0,0,0,black,Rowing
v_Rowing_g08_c03,2,0,3,0,0,0,black,Rowing
v_Rowing_g10_c05,1,0,4,0,0,0,black,Rowing
v_Rowing_g10_c06,2,0,3,0,0,0,black,Rowing
v_Rowing_g18_c04,2,0,3,0,0,0,black,Rowing
v_Rowing_g25_c05,3,0,2,0,0,0,white,Rowing
v_SalsaSpin_g09_c05,0,4,1,0,0,0,asian,SalsaSpin
v_SalsaSpin_g12_c03,4,0,1,0,0,0,white,SalsaSpin
v_SalsaSpin_g12_c04,3,0,2,0,0,0,white,SalsaSpin
v_SalsaSpin_g16_c05,3,0,2,0,0,0,white,SalsaSpin
v_SalsaSpin_g25_c02,3,0,2,0,0,0,white,SalsaSpin
v_ShavingBeard_g01_c01,1,0,4,0,0,0,black,ShavingBeard
v_ShavingBeard_g04_c04,4,0,1,0,0,0,white,ShavingBeard
v_ShavingBeard_g05_c04,0,0,5,0,0,0,black,ShavingBeard
v_ShavingBeard_g05_c05,0,2,3,0,0,0,black,ShavingBeard
v_ShavingBeard_g05_c07,0,2,3,0,0,0,black,ShavingBeard
v_ShavingBeard_g06_c07,2,3,0,0,0,0,asian,ShavingBeard
v_ShavingBeard_g07_c01,1,4,0,0,0,0,asian,ShavingBeard
v_ShavingBeard_g07_c02,1,4,0,0,0,0,asian,ShavingBeard
v_ShavingBeard_g07_c03,2,3,0,0,0,0,asian,ShavingBeard
v_ShavingBeard_g09_c03,2,0,3,0,0,0,black,ShavingBeard
v_ShavingBeard_g10_c01,4,1,0,0,0,0,white,ShavingBeard
v_ShavingBeard_g10_c02,5,0,0,0,0,0,white,ShavingBeard
v_ShavingBeard_g10_c07,5,0,0,0,0,0,white,ShavingBeard
v_ShavingBeard_g12_c05,3,0,2,0,0,0,white,ShavingBeard
v_ShavingBeard_g13_c02,5,0,0,0,0,0,white,ShavingBeard
v_ShavingBeard_g13_c04,2,2,1,0,0,0,white,ShavingBeard
v_ShavingBeard_g13_c05,1,3,1,0,0,0,asian,ShavingBeard
v_ShavingBeard_g14_c06,3,0,2,0,0,0,white,ShavingBeard
v_ShavingBeard_g20_c05,3,0,2,0,0,0,white,ShavingBeard
